accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,time
1.718868613243103,-1.6495933532714844,9.667856216430664,-0.0037381313741207123,-0.014313876628875732,0.023460954427719116,33
1.7356280088424683,-1.6088919639587402,9.622365951538086,-0.00014088768512010574,-0.0005910992622375488,0.023460954427719116,46
1.783511996269226,-1.7046599388122559,9.725317001342773,-0.001073506660759449,-0.002456367015838623,0.02652527391910553,58
1.6901382207870483,-1.6615643501281738,9.63673210144043,-0.0005405815318226814,-0.004321575164794922,0.02199539542198181,70
1.764358401298523,-1.7046599388122559,9.643915176391602,-0.0024058190174400806,-0.017911136150360107,0.020929545164108276,82
1.6661959886550903,-1.7070541381835938,9.600818634033203,0.0009249616414308548,-0.017378270626068115,0.02266155183315277,94
1.7068976163864136,-1.6950831413269043,9.663068771362305,-0.0008070440962910652,-0.010583460330963135,0.020929545164108276,106
1.7068976163864136,-1.6615643501281738,9.57927131652832,-0.0006738128140568733,-0.0031225085258483887,0.02652527391910553,118
1.7140802145004272,-1.6208629608154297,9.660673141479492,0.0011914242058992386,-0.0005910992622375488,0.024926483631134033,130
1.7475990056991577,-1.6855063438415527,9.670249938964844,-0.0014732005074620247,-0.004321575164794922,0.022794798016548157,142
1.7499932050704956,-1.6855063438415527,9.663068771362305,-0.0017396630719304085,-0.01338130235671997,0.02239510416984558,154
1.6829553842544556,-1.680717945098877,9.57927131652832,-0.0028055128641426563,-0.016578853130340576,0.024127110838890076,166
1.7021092176437378,-1.659170150756836,9.610395431518555,-7.657334208488464e-06,-0.011116385459899902,0.02399386465549469,178
1.7475990056991577,-1.6902947425842285,9.689403533935547,-0.001073506660759449,-0.0009908080101013184,0.025592640042304993,190
1.7380222082138062,-1.7549382448196411,9.660673141479492,-0.0005405815318226814,0.001407325267791748,0.024926483631134033,202
1.7092918157577515,-1.6400165557861328,9.675039291381836,-0.0009402753785252571,-0.0005910992622375488,0.023594170808792114,214
1.742810606956482,-1.6855063438415527,9.684616088867188,-0.0022725877352058887,-0.0033889412879943848,0.022128641605377197,226
1.7164744138717651,-1.6831121444702148,9.682222366333008,0.000658499076962471,-0.007385909557342529,0.02399386465549469,238
1.7308396100997925,-1.6879005432128906,9.631942749023438,-0.003338437993079424,-0.004321575164794922,0.02239510416984558,250
1.6925324201583862,-1.6448049545288086,9.629549026489258,0.0010581929236650467,0.002339959144592285,0.023594170808792114,262
1.7284454107284546,-1.7070541381835938,9.58405876159668,0.0003920365124940872,0.004871368408203125,0.02572588622570038,274
1.7092918157577515,-1.6902947425842285,9.65109634399414,-0.002139356918632984,-0.0001913905143737793,0.023194491863250732,286
1.7045034170150757,-1.6639585494995117,9.670249938964844,-0.0018728943541646004,-0.005520641803741455,0.019197553396224976,298
1.721262812614441,-1.6855063438415527,9.57927131652832,-0.0008070440962910652,-0.008584976196289062,0.02332770824432373,310
1.7164744138717651,-1.6615643501281738,9.641519546508789,-0.0014732005074620247,-0.007918834686279297,0.021062791347503662,322
1.7260512113571167,-1.6639585494995117,9.696586608886719,-0.00040735118091106415,-0.0056539177894592285,0.023194491863250732,334
1.7332338094711304,-1.6639585494995117,9.655885696411133,-0.00014088768512010574,-0.006320059299468994,0.021595701575279236,346
1.6829553842544556,-1.6615643501281738,9.69179916381836,-0.0018728943541646004,-0.006053566932678223,0.02399386465549469,358
1.7499932050704956,-1.6519875526428223,9.679826736450195,-0.002139356918632984,-0.010450243949890137,0.02306126058101654,370
1.7092918157577515,-1.6926889419555664,9.663068771362305,-0.0036049000918865204,-0.014180660247802734,0.024260327219963074,382
1.6470423936843872,-1.7429672479629517,9.631942749023438,-0.0008070440962910652,-0.010183751583099365,0.023194491863250732,394
1.764358401298523,-1.7070541381835938,9.660673141479492,0.00012557487934827805,-0.009784042835235596,0.02172894775867462,406
1.721262812614441,-1.6471991539001465,9.655885696411133,0.0013246554881334305,-0.002323150634765625,0.02399386465549469,418
1.7308396100997925,-1.6759295463562012,9.667856216430664,-0.003338437993079424,-0.0095176100730896,0.025459423661231995,430
1.6805611848831177,-1.6639585494995117,9.5816650390625,0.00012557487934827805,-0.009117960929870605,0.0237274169921875,442
1.7906945943832397,-1.6831121444702148,9.610395431518555,-0.0024058190174400806,-0.007918834686279297,0.024260327219963074,454
1.7068976163864136,-1.6759295463562012,9.667856216430664,0.00012557487934827805,-0.003921926021575928,0.022794798016548157,466
