value,time
240,0
237,1
240,2
235,3
247,4
240,5
249,6
254,7
240,8
239,9
0,10
241,11
240,12
231,13
277,14
249,15
257,16
255,17
249,18
242,19
249,20
243,21
242,22
247,23
250,24
243,25
250,26
228,27
258,28
253,29
244,30
257,31
241,32
249,33
243,34
214,35
247,36
231,37
230,38
241,39
231,40
261,41
270,42
249,43
250,44
288,45
206,46
250,47
245,48
233,49
268,50
242,51
256,52
256,53
267,54
259,55
250,56
240,57
242,58
253,59
244,60
260,61
256,62
243,63
261,64
240,65
238,66
272,67
272,68
257,69
259,70
252,71
240,73
246,74
247,75
250,76
250,77
245,78
240,79
272,80
253,81
247,82
246,83
242,84
238,85
254,86
255,87
246,88
240,89
242,90
247,91
234,92
265,93
265,94
245,95
245,96
241,97
242,98
240,100
252,100
240,101
252,102
239,103
238,104
229,105
256,106
256,107
247,108
235,109
235,110
243,111
236,112
253,113
234,114
236,115
237,116
256,117
238,118
270,119
247,120
230,121
244,122
234,123
241,124
239,125
240,126
241,127
240,128
234,129
260,130
235,131
259,132
243,133
254,134
254,135
243,136
244,137
242,138
247,139
251,140
246,141
247,142
240,143
235,144
263,145
255,146
255,147
244,148
240,149
240,150
245,151
244,152
240,153
245,154
240,155
252,156
226,157
283,158
254,159
262,160
240,161
247,162
240,163
251,164
240,165
240,166
242,167
245,168
219,169
246,170
279,171
256,172
245,173
247,174
250,175
239,176
238,177
240,178
231,179
240,180
237,181
241,182
256,183
257,184
244,185
240,186
244,187
240,188
231,189
227,190
230,191
241,192
240,193
236,194
235,195
227,196
257,197
240,198
244,200
245,200
249,201
246,202
239,203
233,204
244,205
240,206
251,207
232,208
231,209
252,210
257,211
240,212
240,213
240,214
240,215
241,216
239,217
245,218
238,219
243,220
246,221
225,222
255,223
247,224
246,225
246,226
254,227
235,228
243,229
246,230
240,231
238,232
245,233
237,234
234,235
256,236
217,237
270,238
242,239
238,240
251,241
246,242
240,243
262,244
249,245
249,246
259,247
227,248
267,249
274,250
246,251
265,252
213,253
208,254
240,255
245,256
225,257
240,258
249,259
267,260
259,261
266,262
261,263
240,264
241,265
241,266
267,267
256,268
246,269
246,270
0,271
234,272
255,273
226,274
253,275
250,276
247,277
246,278
239,279
249,280
241,281
249,282
246,283
241,284
237,285
229,286
229,287
266,288
267,289
261,290
244,291
246,292
288,293
253,294
233,295
245,296
244,297
240,298
0,299
223,300
224,301
254,302
246,303
254,304
252,305
256,306
250,307
240,308
252,309
253,310
257,311
253,312
234,313
251,314
255,315
250,316
238,317
240,318
247,319
242,320
247,321
241,322
240,323
251,324
269,325
228,326
263,327
255,328
259,329
254,330
245,331
253,332
247,333
257,334
254,335
247,336
258,337
269,338
223,339
271,340
273,341
258,342
256,343
256,344
258,345
262,346
261,347
259,348
254,349
255,350
268,351
237,352
257,353
265,354
250,355
256,356
259,357
256,358
244,359
253,360
254,361
262,362
261,363
259,364
240,365
266,366
256,367
258,368
263,369
261,370
266,371
246,372
264,373
262,374
251,375
251,376
261,377
222,378
282,379
262,380
276,381
261,382
257,383
255,384
256,385
253,386
259,387
256,388
262,389
272,390
283,391
265,392
272,393
262,394
240,395
257,396
266,397
254,398
0,399
247,400
255,401
255,402
269,403
256,404
275,405
275,406
253,407
243,408
247,409
249,410
241,411
244,412
256,413
240,414
256,415
249,416
239,417
262,418
272,419
258,420
238,421
250,422
250,423
256,424
254,425
249,426
246,427
224,428
230,429
234,430
272,431
260,432
259,433
254,434
241,435
251,436
259,437
249,438
241,439
245,440
245,441
258,442
240,443
279,444
256,445
261,446
256,447
239,448
250,449
254,450
231,451
256,452
247,453
254,454
255,455
230,456
272,457
272,458
263,459
246,460
257,461
251,462
244,463
251,464
251,465
262,466
255,467
243,468
239,469
263,470
266,471
243,472
255,473
257,474
243,475
267,476
252,477
240,478
236,479
235,480
254,481
238,482
266,483
245,484
272,485
251,486
239,487
239,488
237,489
240,490
242,491
245,492
239,493
256,494
228,495
262,496
247,497
254,498
0,500
245,500
235,501
254,502
240,503
240,504
249,505
254,506
258,507
228,508
274,509
259,510
273,511
250,512
256,513
240,514
238,515
231,516
242,517
245,518
241,519
240,520
272,521
256,522
228,523
299,524
260,525
219,526
247,527
242,528
252,529
255,530
242,531
235,532
251,533
233,534
259,535
252,536
251,537
246,538
209,539
247,540
247,541
250,542
242,543
252,544
240,545
248,546
225,547
256,548
262,549
257,550
240,551
251,552
251,553
243,554
236,555
240,556
250,557
250,558
242,559
219,560
257,561
251,562
249,563
246,564
247,565
254,566
250,567
258,568
242,569
257,570
249,571
249,572
237,573
261,574
256,575
256,576
251,577
249,578
255,579
255,580
242,581
256,582
258,583
251,584
249,585
275,586
279,587
256,588
258,589
251,590
256,591
261,592
256,593
241,594
243,595
251,596
247,597
240,598
254,599
261,600
266,601
259,602
