value,time
549,41
0,41
555,42
551,43
529,44
479,45
578,46
602,47
586,48
624,49
580,50
588,51
609,52
586,53
575,54
581,55
560,56
570,57
528,58
493,59
475,60
474,61
480,62
477,63
474,64
465,65
496,66
464,67
508,68
530,69
526,70
527,71
510,72
548,73
506,74
511,75
507,76
497,77
486,78
507,79
453,80
403,81
721,82
756,83
766,84
720,85
718,86
742,87
727,88
752,89
720,90
688,91
711,92
591,93
670,94
653,95
686,96
637,97
683,98
669,99
661,100
698,101
655,102
675,103
710,104
576,105
665,106
659,107
697,108
660,109
652,110
663,111
657,112
705,113
688,114
654,115
678,116
400,117
661,118
719,119
685,120
695,121
693,122
682,123
693,124
682,125
702,126
715,127
737,128
594,129
670,131
656,131
640,132
675,133
668,134
650,135
638,136
653,137
629,138
641,139
537,140
565,141
685,142
690,143
711,144
733,145
719,146
720,147
704,148
724,149
683,150
720,151
731,152
579,153
747,154
752,155
768,156
764,157
736,158
785,159
768,160
764,161
731,162
772,163
776,164
687,165
770,166
781,167
778,168
752,169
801,170
787,171
755,172
778,173
733,174
773,175
767,176
639,177
766,178
752,179
736,180
736,181
747,182
742,183
741,184
734,185
726,186
727,187
725,188
624,189
768,190
766,191
764,192
775,193
771,194
759,195
739,196
738,197
730,198
737,199
624,200
619,201
751,202
749,203
743,204
739,205
729,206
734,207
729,208
733,209
738,210
733,211
731,212
614,213
752,214
732,215
733,216
722,217
721,218
739,219
734,220
721,221
726,222
730,223
719,224
624,225
752,226
742,227
723,228
726,229
727,231
740,231
735,232
727,233
731,234
736,235
733,236
613,237
750,238
736,239
722,240
736,241
722,242
732,243
736,244
731,245
725,246
730,247
669,248
651,249
735,250
745,251
738,252
713,253
721,254
720,255
713,256
723,257
726,258
721,259
610,260
611,261
737,262
727,263
720,264
721,265
729,266
722,268
728,268
734,269
734,270
728,271
730,272
608,273
744,274
721,275
715,276
721,277
720,278
704,279
707,280
716,281
724,282
714,283
92,284
610,285
734,286
723,287
721,288
720,289
722,290
720,291
716,292
723,293
710,294
696,295
701,296
648,297
727,298
730,299
720,300
713,301
700,302
713,303
715,304
703,305
710,306
732,307
728,308
586,309
765,310
734,311
725,312
731,313
729,314
723,315
714,316
694,317
715,318
717,319
656,320
599,321
738,322
745,323
740,324
727,325
736,326
726,327
741,328
719,329
727,331
715,331
720,332
596,333
730,334
720,335
733,336
717,337
720,338
717,339
713,340
719,341
720,342
707,343
713,344
611,345
746,346
741,347
719,348
720,349
731,350
719,351
720,352
720,353
707,354
714,355
720,356
645,357
743,358
729,359
705,360
729,361
734,362
746,363
726,364
722,365
721,366
726,367
726,368
669,369
724,370
723,371
723,372
725,373
720,374
727,375
719,376
720,377
721,378
720,379
614,380
609,381
752,382
735,383
719,384
731,385
720,386
726,387
720,388
719,389
720,390
726,391
212,392
605,393
734,394
723,395
721,396
704,397
709,398
715,399
719,400
715,401
720,402
722,403
727,404
603,405
740,406
741,407
731,408
731,409
735,410
721,411
721,412
708,413
720,414
721,415
721,416
606,417
746,418
735,419
719,420
724,421
720,422
717,423
714,424
714,425
715,426
732,427
727,428
606,429
746,430
731,431
723,432
726,433
718,434
719,435
720,436
722,437
709,438
714,439
603,440
601,441
738,442
722,443
722,444
720,445
730,446
720,447
716,448
721,449
720,450
718,451
720,452
598,453
740,454
720,455
719,456
710,457
714,458
715,459
706,460
718,461
717,462
705,464
720,464
711,465
592,466
433,467
433,468
447,469
397,470
366,471
269,472
575,473
511,474
465,475
448,476
499,477
323,478
416,479
405,480
391,481
401,482
386,483
391,484
381,485
393,486
371,487
541,488
704,489
597,490
528,491
465,492
439,493
401,494
389,495
383,496
410,497
378,498
383,499
375,500
367,501
402,502
349,503
361,504
374,505
368,506
359,507
482,508
432,509
326,510
335,511
341,512
494,513
301,514
400,515
365,516
368,517
379,518
375,519
385,520
383,521
362,522
349,523
374,524
384,525
