value,time
234,0
231,1
230,2
237,3
231,4
230,5
228,6
230,7
231,8
234,9
227,10
224,11
228,12
226,13
227,14
225,15
225,16
224,17
222,18
225,19
225,20
221,21
225,22
220,23
223,24
224,25
225,26
224,27
0,28
224,29
223,30
225,31
226,32
228,33
231,34
235,35
233,36
231,37
231,38
272,39
234,40
231,41
231,42
232,43
235,44
233,45
234,46
231,47
234,48
236,49
235,50
233,51
232,52
230,53
234,54
237,55
240,56
240,57
240,58
243,59
248,60
251,61
249,62
253,63
253,64
254,65
258,66
259,67
259,68
262,69
269,70
272,71
272,72
272,73
272,74
273,75
272,76
272,77
272,78
273,79
273,80
273,81
273,82
272,83
273,84
273,85
272,86
272,87
272,88
272,89
272,90
269,91
266,92
263,93
263,94
261,95
262,96
258,97
262,98
258,99
251,101
250,101
246,102
245,103
244,104
241,105
240,106
238,107
240,108
235,109
237,110
233,111
240,112
239,113
240,114
242,115
250,116
257,117
265,118
272,119
266,120
256,121
246,122
228,123
217,124
218,125
219,126
223,127
225,128
227,129
235,130
235,131
233,132
234,133
237,134
235,135
233,136
240,137
256,138
263,139
263,140
265,141
256,142
261,143
272,144
270,145
262,146
254,147
261,148
268,149
262,150
263,151
256,152
254,153
236,154
227,155
231,156
219,157
183,158
123,159
112,160
97,161
114,162
122,163
150,164
197,166
197,166
193,167
192,168
225,169
208,170
180,171
156,172
144,173
113,174
106,175
85,176
91,177
115,178
129,179
140,180
144,181
127,182
111,183
94,184
74,185
80,186
49,187
0,188
28,189
56,190
75,191
66,192
67,193
95,194
111,195
148,196
210,197
240,198
262,199
179,201
161,201
119,202
78,203
64,204
71,205
126,206
105,207
185,208
272,209
290,210
268,211
286,212
263,213
196,214
259,215
294,216
284,217
384,218
547,219
678,220
578,221
366,222
291,223
372,224
487,225
487,226
368,227
390,228
399,229
335,230
269,231
176,232
410,233
459,234
426,235
351,236
443,237
592,238
642,239
523,240
343,241
494,242
443,243
571,244
523,245
489,246
558,247
575,248
560,249
585,250
577,251
615,252
629,253
784,254
581,255
640,256
511,257
478,258
448,259
715,260
639,261
570,262
498,263
566,264
636,265
624,266
569,267
574,268
587,269
571,270
661,271
720,272
730,273
767,274
836,275
826,276
736,277
761,278
789,279
735,280
755,281
825,282
601,283
710,284
754,285
734,286
752,287
783,288
877,289
857,290
869,291
958,292
883,293
912,294
803,295
611,296
787,297
735,298
867,299
846,301
925,301
1002,302
954,303
847,304
979,305
913,306
943,307
954,308
865,309
956,310
1076,311
986,312
981,313
