value,time
259,0
276,1
293,2
281,3
272,4
259,5
270,6
271,7
261,8
272,9
269,10
272,11
278,12
260,13
283,14
272,15
303,16
277,17
281,18
270,19
297,20
240,21
275,22
286,23
302,24
250,25
326,26
262,27
308,28
301,29
240,30
367,31
210,32
319,33
253,34
225,35
283,36
225,37
255,38
235,39
207,40
272,41
227,42
365,43
185,44
254,45
211,46
255,47
231,48
354,49
259,50
336,51
290,52
290,53
273,54
207,55
394,56
228,57
173,58
200,59
336,60
270,61
272,62
373,63
276,64
260,65
272,66
239,67
294,68
194,69
240,70
247,71
96,72
131,73
281,74
549,75
254,76
246,77
256,78
390,79
353,80
208,81
183,82
371,83
154,84
226,85
278,86
299,87
230,88
256,89
321,90
323,91
285,92
131,93
144,94
397,95
317,96
213,97
430,98
208,99
307,101
250,101
240,102
237,103
331,104
240,105
354,106
272,107
282,108
235,109
315,110
297,111
275,112
314,113
254,114
405,115
215,116
284,117
214,118
272,119
270,120
261,121
302,122
272,123
341,124
245,125
363,126
250,127
320,128
258,129
348,130
221,131
336,132
240,133
288,134
289,135
254,136
331,137
272,138
375,139
244,140
405,141
242,142
367,143
279,144
310,145
301,146
304,147
379,148
265,149
379,150
290,151
329,152
302,153
293,154
320,155
309,156
317,157
334,158
295,159
305,160
320,161
294,162
398,163
270,164
347,165
298,166
283,167
343,168
277,169
400,170
268,171
339,172
322,173
324,174
324,175
333,176
365,177
262,178
325,179
352,180
310,181
322,182
304,183
346,184
274,185
320,186
342,187
320,188
318,189
368,190
304,191
414,192
315,193
393,194
307,195
437,196
303,197
430,198
336,199
413,201
325,201
347,202
368,203
316,204
357,205
335,206
323,207
378,208
355,209
402,210
346,211
359,212
345,213
304,214
310,215
325,216
304,217
318,218
335,219
311,220
304,221
358,222
336,223
336,224
336,225
359,226
355,227
348,228
378,229
400,230
409,231
424,232
403,233
430,234
423,235
413,236
404,237
417,238
414,239
400,240
415,241
424,242
425,243
448,244
419,245
432,246
427,247
416,248
413,249
418,250
416,251
400,252
425,253
412,254
434,255
438,256
446,257
448,258
437,259
435,260
418,261
402,262
395,263
392,264
400,265
381,266
385,267
395,268
358,269
402,270
383,271
379,272
371,273
368,274
419,275
350,276
373,277
333,278
362,279
352,280
354,281
348,282
353,283
332,284
340,285
321,286
313,287
283,288
304,289
275,290
316,291
314,292
326,293
314,294
326,295
347,296
331,297
336,298
318,299
0,301
324,301
335,302
324,303
336,304
333,305
327,306
368,307
347,308
358,309
343,310
342,311
342,312
332,313
357,314
349,315
365,316
384,317
356,318
387,319
370,320
361,321
363,322
359,323
368,324
368,325
373,326
387,327
391,328
373,329
402,330
410,331
400,332
409,333
397,334
386,335
397,336
400,337
395,338
400,339
387,340
400,341
366,342
428,343
353,344
374,345
323,346
354,347
368,348
357,349
326,350
358,351
337,352
365,353
329,354
379,355
368,356
338,357
341,358
334,359
358,360
319,361
336,362
332,363
320,364
358,365
291,366
367,367
326,368
336,369
318,370
337,371
331,372
336,373
336,374
335,375
331,376
353,377
322,378
356,379
333,380
327,381
322,382
319,383
329,384
308,385
318,386
318,387
307,388
363,389
336,390
354,391
301,392
347,393
353,394
336,395
384,396
290,397
357,398
278,399
0,401
278,401
384,402
266,403
359,404
251,405
352,406
272,407
315,408
301,409
287,410
305,411
272,412
304,413
320,414
272,415
304,416
293,417
287,418
281,419
277,420
289,421
304,422
272,423
261,424
275,425
295,426
263,427
304,428
285,429
289,430
259,431
283,432
276,433
267,434
290,435
283,436
279,437
317,438
272,439
304,440
288,441
293,442
275,443
288,444
272,445
256,446
295,447
266,448
277,449
254,450
249,451
284,452
279,453
256,454
286,455
250,456
261,457
258,458
272,459
247,460
247,461
259,462
283,463
251,464
256,465
237,466
258,467
251,468
256,469
249,470
236,471
277,472
253,473
278,474
271,475
277,476
267,477
257,478
287,479
241,480
282,481
255,482
260,483
262,484
240,485
291,486
238,487
355,488
218,489
291,490
249,491
314,492
292,493
280,494
262,495
279,496
253,497
315,498
253,499
0,501
273,501
291,502
235,503
299,504
227,505
282,506
257,507
279,508
256,509
240,510
261,511
278,512
281,513
297,514
256,515
298,516
299,517
249,518
292,519
261,520
289,521
295,522
263,523
291,524
272,525
274,526
257,527
269,528
256,529
277,530
258,531
283,532
263,533
282,534
270,535
304,536
282,537
269,538
284,539
268,540
272,541
269,542
267,543
267,544
263,545
291,546
246,547
275,548
246,549
259,550
255,551
247,552
272,553
290,554
304,555
355,556
334,557
368,558
355,559
393,560
365,561
376,562
386,563
410,564
418,565
429,566
418,567
386,568
411,569
362,570
375,571
401,572
426,573
410,574
397,575
366,576
388,577
336,578
352,579
355,580
362,581
336,582
283,583
341,584
330,585
342,586
330,587
356,588
336,589
322,590
323,591
305,592
251,593
295,594
305,595
266,596
260,597
261,598
251,599
144,601
297,601
347,602
199,603
308,604
198,605
258,606
175,607
240,608
243,609
251,610
279,611
309,612
248,613
263,614
272,615
244,616
224,617
260,618
225,619
237,620
270,621
209,622
267,623
243,624
246,625
271,626
272,627
272,628
286,629
275,630
281,631
304,632
227,633
272,634
259,635
251,636
256,637
283,638
259,639
278,640
262,641
283,642
235,643
267,644
281,645
251,646
268,647
240,648
234,649
234,650
247,651
249,652
240,653
260,654
243,655
307,656
284,657
272,658
267,659
338,660
213,661
333,662
240,663
257,664
276,665
161,666
138,667
281,668
144,669
194,670
302,671
161,672
269,673
241,674
234,675
133,676
313,677
224,678
369,679
156,680
349,681
112,682
229,683
434,684
331,685
317,686
198,687
128,688
347,689
172,690
298,691
246,692
315,693
273,694
257,695
266,696
224,697
368,698
208,699
261,701
158,701
321,702
144,703
307,704
304,705
201,706
529,707
187,708
195,709
246,710
309,711
267,712
287,713
266,714
349,715
210,716
207,717
297,718
317,719
229,720
247,721
165,722
379,723
147,724
143,725
294,726
144,727
323,728
266,729
274,730
342,731
217,732
173,733
216,734
157,735
112,736
105,737
315,738
154,739
208,740
199,741
240,742
226,743
191,744
272,745
157,746
338,747
146,748
336,749
261,750
316,751
311,752
230,753
254,754
160,755
189,756
176,757
188,758
146,759
368,760
155,761
192,762
197,763
105,764
176,765
177,766
240,767
226,768
236,769
243,770
265,771
343,772
251,773
219,774
279,775
243,776
143,777
285,778
165,779
162,780
230,781
176,782
144,783
128,784
221,785
161,786
272,787
375,788
293,789
162,790
282,791
208,792
189,793
179,794
193,795
187,796
209,797
336,798
203,799
337,800
149,801
93,802
69,803
131,804
162,805
144,806
165,807
177,808
149,809
151,810
141,811
131,812
250,813
123,814
135,815
150,816
158,817
197,818
139,819
203,820
180,821
167,822
96,823
87,824
151,825
135,826
209,827
208,828
254,829
229,830
173,831
345,832
198,833
364,834
240,835
237,836
442,837
282,838
496,839
298,840
305,841
403,842
294,843
275,844
431,845
240,846
270,847
376,848
353,849
245,850
301,851
226,852
267,853
272,854
261,855
305,856
256,857
262,858
275,859
320,860
288,861
256,862
336,863
216,864
308,865
231,866
255,867
239,868
289,869
256,870
304,871
260,872
273,873
276,874
258,875
237,876
255,877
240,878
273,879
321,880
255,881
271,882
278,883
259,884
256,885
225,886
234,887
223,888
269,889
206,890
203,891
199,892
154,893
241,894
0,896
176,896
179,897
158,898
112,899
0,901
131,901
122,902
133,903
128,904
131,905
140,906
144,907
106,908
146,909
158,910
121,911
133,912
147,913
151,914
146,915
159,916
121,917
144,918
144,919
143,920
155,921
144,922
141,923
158,924
143,925
146,926
131,927
131,928
145,929
135,930
152,931
149,932
164,933
156,934
144,935
145,936
147,937
138,938
145,939
129,940
135,941
128,942
142,943
133,944
147,945
144,946
135,947
132,948
119,949
128,950
135,951
128,952
134,953
142,954
150,955
144,956
150,957
128,958
129,959
137,960
123,961
128,962
134,963
112,964
117,965
125,966
130,967
135,968
139,969
130,970
112,971
112,972
