value,time
144,40
147,40
153,41
147,42
151,43
182,44
159,45
173,46
163,47
160,48
161,49
154,50
169,51
170,52
150,53
154,54
162,55
156,56
150,57
179,58
158,59
161,60
137,61
134,62
147,64
145,64
151,65
144,66
146,67
139,68
149,69
153,70
171,71
161,72
151,73
161,74
158,75
146,76
153,77
149,78
147,79
140,80
142,81
146,82
164,83
160,84
144,85
144,86
142,87
131,88
144,89
146,90
144,91
156,92
160,93
144,94
145,95
144,96
174,97
160,98
145,99
139,100
139,101
146,102
153,103
144,104
149,105
149,106
152,107
154,108
114,109
167,110
165,111
161,112
161,113
161,114
158,115
160,116
144,117
142,118
158,119
137,120
148,121
131,122
166,123
154,124
141,125
143,126
152,127
155,128
147,130
155,130
161,131
153,132
153,133
154,134
145,135
169,136
163,137
161,138
144,139
153,140
142,141
141,142
145,143
149,144
158,145
145,146
154,147
149,148
176,149
166,150
150,151
167,152
176,153
163,154
161,155
159,156
158,157
156,158
158,159
150,160
158,161
160,162
155,163
147,164
153,165
155,166
148,167
150,168
162,169
165,170
160,171
165,172
169,173
175,174
178,175
162,176
160,177
167,178
156,179
164,180
150,181
161,182
166,183
176,184
168,185
163,186
183,187
179,188
168,189
167,190
181,191
170,192
166,193
170,194
176,195
182,196
164,197
174,198
179,199
166,200
177,201
173,202
145,203
173,204
154,205
163,206
162,207
162,208
144,209
172,210
160,211
208,212
189,213
175,214
167,215
176,216
155,217
157,218
165,219
144,220
167,221
151,222
137,223
128,224
170,225
144,226
144,227
150,228
0,230
144,230
146,231
134,232
167,233
147,234
202,235
176,236
147,237
181,238
126,239
162,240
162,241
147,242
135,243
143,244
131,245
158,246
144,247
160,248
183,249
157,250
156,251
190,252
160,253
165,254
176,255
176,256
160,257
140,258
150,259
156,260
145,261
171,262
149,263
173,264
169,265
165,266
174,267
173,268
155,269
167,270
175,271
176,272
172,273
157,274
121,275
193,276
183,277
176,278
163,279
129,280
155,281
159,282
155,283
155,284
185,285
161,286
171,287
161,288
179,289
191,290
138,291
175,292
161,293
159,294
164,295
165,296
163,297
159,298
161,299
153,300
142,301
176,302
158,303
151,304
148,305
153,306
155,307
155,308
160,309
169,310
170,311
159,312
169,313
157,314
190,315
176,316
171,317
157,318
162,319
160,320
158,321
162,322
160,323
164,324
163,325
169,326
160,327
180,328
0,330
172,330
181,331
179,332
177,333
173,334
176,335
166,336
170,337
167,338
169,339
162,340
192,341
175,342
166,343
171,344
176,345
158,346
161,347
173,348
163,349
166,350
166,351
178,352
181,353
192,354
171,355
160,356
163,357
159,358
147,359
156,360
144,361
147,362
143,363
144,364
145,365
138,366
157,367
155,368
144,369
146,370
144,371
141,372
138,373
152,374
137,375
140,376
139,377
139,378
153,379
175,380
149,381
151,382
177,383
169,384
144,385
154,386
167,387
166,388
154,389
157,390
176,391
167,392
192,393
185,394
160,395
180,396
171,397
170,398
161,399
162,400
171,401
174,402
172,403
175,404
167,405
186,406
181,407
179,408
187,409
186,410
176,411
190,412
173,413
182,414
185,415
182,416
176,417
176,418
195,419
180,420
182,421
174,422
170,423
159,424
162,425
161,426
159,427
158,428
144,429
164,430
158,431
176,432
164,433
161,434
155,435
147,436
144,437
147,438
144,439
156,440
142,441
144,442
144,443
148,444
159,445
159,446
144,447
160,448
159,449
144,450
149,451
156,452
158,453
154,454
175,455
159,456
152,457
173,458
149,459
145,460
144,461
149,462
159,463
146,464
160,465
161,466
158,467
176,468
167,469
162,470
186,471
155,472
171,473
175,474
166,475
154,476
176,477
155,478
164,479
171,480
159,481
147,482
182,483
193,484
176,485
176,486
178,487
158,488
171,489
166,490
162,491
166,492
166,493
163,494
157,495
186,496
169,497
171,498
158,499
155,500
149,501
176,502
167,503
157,504
163,505
162,506
173,507
177,508
197,509
171,510
171,511
158,512
167,513
185,514
166,515
149,516
159,517
165,518
154,519
167,520
176,521
186,522
170,523
188,524
199,525
202,526
166,527
165,528
187,530
163,530
165,531
177,532
160,533
167,534
193,535
176,536
165,537
161,538
163,539
176,540
161,541
166,542
169,543
173,544
179,545
165,546
197,547
193,548
175,549
170,550
177,551
174,552
172,553
177,554
174,555
163,556
175,557
163,558
167,559
178,560
176,561
174,562
160,563
157,564
159,565
149,566
166,567
166,569
164,569
160,570
159,571
157,572
176,573
177,574
164,575
167,576
165,577
158,578
154,579
160,580
162,581
156,582
164,583
161,584
158,585
179,586
166,587
176,588
162,589
174,590
167,591
181,592
176,593
169,594
174,595
170,596
160,597
176,598
176,599
160,600
151,601
164,602
162,603
172,604
175,605
0,606
176,607
176,608
163,609
192,610
175,611
182,612
167,613
175,614
168,615
174,616
166,617
153,618
158,619
159,620
144,621
176,622
167,623
167,624
175,625
165,626
167,627
167,628
0,629
128,630
153,631
163,632
160,633
146,634
191,635
165,636
152,637
161,638
162,639
145,640
147,641
167,642
156,643
158,644
157,645
