value,time
0,28928
0,29184
0,29440
0,29696
0,29952
0,30208
0,30464
0,30720
0,30976
0,31232
0,31488
0,31744
0,32000
0,32256
0,32512
0,32768
0,33024
0,33280
0,33536
0,33792
0,34048
0,34304
0,34560
0,34816
0,35072
0,35328
0,35584
0,35840
0,36096
0,36352
0,36608
0,36864
0,37120
0,37376
0,37632
0,37888
0,38144
0,38400
0,38656
0,38912
0,39168
0,39424
0,39680
0,39936
0,40192
0,40448
0,40704
0,40960
0,41216
0,41472
0,41728
0,41984
0,42496
0,42496
0,42752
0,43008
0,43264
0,43520
0,43776
0,44032
0,44288
0,44544
0,44800
0,45056
0,45312
0,45568
0,45824
0,46080
0,46336
0,46592
0,46848
0,47104
0,47360
0,47616
0,47872
0,48128
0,48384
0,48640
0,48896
0,49152
0,49408
0,49664
0,49920
0,50176
0,50432
0,50688
0,50944
0,51456
0,51456
0,51712
0,51968
0,52224
0,52480
0,52736
0,52992
0,53248
0,53504
0,53760
0,54016
0,54272
0,54528
0,54784
0,55040
0,55296
0,55552
0,55808
0,56064
0,56320
0,56576
0,56832
0,57088
0,57344
0,57600
0,57856
0,58112
0,58368
0,58624
0,58880
0,59136
0,59392
0,59648
0,59904
0,60160
0,60416
0,60672
0,60928
0,61184
0,61440
0,61696
0,61952
0,62208
0,62464
0,62720
0,62976
0,63232
0,63488
0,63744
0,64000
0,64256
0,64512
0,64768
0,65024
0,65280
0,0
1,256
1,512
1,768
1,1024
1,1280
1,1536
1,1792
1,2048
1,2304
1,2560
1,2816
1,3072
1,3328
1,3584
1,3840
1,4096
1,4352
1,4608
1,4864
1,5120
1,5376
1,5632
1,5888
1,6144
1,6400
1,6656
1,6912
1,7168
1,7424
1,7680
1,7936
1,8192
1,8448
1,8704
1,8960
1,9216
1,9472
1,9728
1,9984
1,10240
1,10496
1,10752
1,11008
1,11520
1,11520
1,11776
1,12032
1,12288
1,12544
1,12800
1,13056
1,13312
1,13568
1,13824
1,14080
1,14336
1,14592
1,14848
1,15104
1,15360
1,15616
1,15872
1,16128
1,16384
1,16640
1,16896
1,17152
1,17408
1,17664
1,17920
1,18176
1,18432
1,18688
1,18944
1,19200
1,19456
1,19712
1,19968
1,20224
1,20480
1,20736
1,20992
1,21248
1,21504
1,21760
1,22016
1,22272
1,22528
1,22784
1,23040
1,23296
1,23552
1,23808
1,24064
1,24320
1,24576
1,24832
1,25088
1,25344
1,25600
1,25856
1,26112
1,26368
1,26624
1,26880
1,27136
1,27392
1,27648
1,27904
1,28160
1,28416
1,28672
1,28928
1,29184
1,29440
1,29696
1,29952
1,30208
1,30464
1,30720
1,30976
1,31232
1,31488
1,31744
1,32000
1,32256
1,32512
1,32768
1,33024
1,33280
1,33536
1,33792
1,34048
1,34304
1,34560
1,34816
1,35072
1,35328
1,35584
1,35840
1,36096
1,36352
1,36608
1,37120
1,37120
1,37376
1,37632
1,37888
1,38144
1,38400
1,38656
1,38912
1,39168
1,39424
1,39680
1,39936
1,40192
1,40448
1,40704
1,40960
1,41216
1,41472
1,41728
1,41984
1,42240
1,42496
1,42752
1,43008
1,43264
1,43520
1,43776
1,44032
1,44288
1,44544
1,44800
1,45056
1,45312
1,45568
1,45824
1,46080
1,46336
1,46592
1,46848
1,47104
1,47360
1,47616
1,47872
1,48128
1,48384
1,48640
1,48896
1,49152
1,49408
1,49664
1,49920
1,50176
1,50432
1,50688
1,50944
