value,time
1266,0
1264,1
1265,2
1264,3
1263,4
1264,5
1262,6
1264,7
1261,8
1264,9
1263,10
1259,11
1260,12
1257,13
1255,14
1253,15
1249,16
1251,17
1245,18
1250,19
1248,20
1249,21
1243,22
1245,23
1247,24
1249,25
1246,26
1243,27
1242,28
1241,29
1242,30
1235,31
1239,32
1236,33
1234,34
1235,35
1236,36
1233,37
1233,38
1228,39
1232,40
1232,41
1232,42
1230,43
1232,44
1235,45
1235,46
1234,47
1232,48
1232,49
1232,50
1230,51
1231,52
1229,53
1227,54
1226,55
1227,56
1229,57
1231,58
1226,59
1230,60
1228,61
1228,62
1225,63
1225,64
1227,65
1226,66
1223,67
1227,68
1226,69
1231,70
1229,71
1229,72
1229,73
1227,74
1230,75
1231,76
1231,77
1232,78
1232,79
1231,80
1233,81
1232,82
1232,83
1232,84
1233,85
1237,86
1234,87
1234,88
1238,89
1236,90
1235,91
1238,92
1236,93
1237,94
1237,95
1238,96
1236,97
1235,98
1235,99
1237,100
1237,101
1233,102
1238,103
1236,104
1234,105
1232,106
1233,107
1232,108
1231,109
1232,110
1230,111
1228,112
1228,113
1227,114
1230,115
1228,116
1230,117
1229,118
1229,119
1228,120
1229,121
1229,122
1230,123
1224,124
1225,125
1226,126
1227,127
1226,128
1222,129
1223,130
1222,131
1222,132
1222,133
1221,134
1220,135
1220,136
1217,137
1217,138
1219,139
1218,140
1216,141
1217,142
1220,143
1221,144
1221,145
1220,146
1219,147
1223,148
1221,149
1216,151
1218,152
1216,153
1217,154
1223,155
1223,156
1222,157
1226,158
1230,159
1232,160
1232,161
1232,162
1232,163
1235,164
1237,165
1237,166
1238,167
1243,168
1244,169
1246,170
1245,171
1254,172
1251,173
1251,174
1251,175
1258,176
1255,177
1259,178
1259,179
1263,180
1264,181
1264,182
1267,183
1271,184
1273,185
1276,186
1273,187
1274,188
1270,189
1275,190
1278,191
1277,192
1280,193
1279,194
1281,195
1278,196
1280,197
1277,198
1281,200
1281,200
1281,201
1281,202
1281,203
1282,204
1280,205
1280,206
1280,207
1279,208
1278,209
1280,210
1280,211
1283,212
1286,213
1285,214
1282,215
1282,216
1281,217
1282,218
1283,219
1282,220
1283,221
1282,222
1282,223
1284,224
1280,225
1280,226
1280,227
1280,228
1278,229
1274,230
1278,231
1277,232
1275,233
1270,234
1270,235
1272,236
1271,237
1269,238
1268,239
1266,240
1264,241
1265,242
1263,243
1264,244
1264,245
1261,246
1261,247
1259,248
1261,249
1257,250
1259,251
1255,252
1255,253
1253,254
1253,255
1254,256
1252,257
1253,258
1251,259
1249,260
1247,261
1248,262
1247,263
1247,264
1247,265
1246,266
1245,267
1243,268
1244,269
1241,270
1241,271
1238,272
1234,273
1238,274
1235,275
1235,276
1236,277
1235,278
1233,279
1233,280
1235,281
1232,282
1232,283
1234,284
1232,285
1233,286
1232,287
1232,288
1232,289
1232,290
1230,291
1230,292
1230,293
1232,294
1232,295
1232,296
1232,297
1233,298
1233,300
1234,300
1236,301
1235,302
1239,303
1243,304
1248,305
1247,306
1247,307
1248,308
1248,309
1247,310
1252,311
1253,312
1251,313
1248,314
1249,315
1243,316
1242,317
1246,318
1249,319
1254,320
1257,321
1255,322
1258,323
1264,324
1264,325
1270,326
1269,327
1277,328
1276,329
1271,330
1269,331
1267,332
1264,333
1266,334
1263,335
1264,336
1266,337
1265,338
1266,339
1267,340
1265,341
1264,342
1264,343
1264,344
1263,345
1263,346
1261,347
1259,348
1255,349
1253,350
1251,351
1251,352
1248,353
1246,354
1246,355
1246,356
1248,357
1245,358
1248,359
1247,360
1247,361
1249,362
1247,363
1248,364
1250,365
1251,366
1252,367
1253,368
1250,369
1248,370
1245,371
1250,372
1250,373
1251,374
1253,375
1254,376
1254,377
1257,378
1258,379
1259,380
1261,381
1264,382
1261,384
1264,384
1264,385
1267,386
1265,387
1275,388
1275,389
1275,390
1277,391
1280,392
1281,393
1281,394
1283,395
1282,396
1287,397
1280,398
1283,399
1284,400
1283,401
1282,402
1282,403
1280,404
1280,405
1275,406
1278,407
1273,408
1274,409
1272,410
1269,411
1265,412
1267,413
1264,414
1263,415
1262,416
1263,417
1258,418
1257,419
1251,420
1250,421
1251,422
1247,423
1243,424
1241,425
1242,426
1237,427
1234,428
1235,429
1232,430
1232,431
1231,432
1230,433
1227,434
1226,435
1225,436
1225,437
1222,438
1222,439
1223,440
1221,441
1222,442
1221,443
1219,444
1222,445
1219,446
1220,447
1221,448
1219,449
1221,450
1220,451
1221,452
1221,453
1223,454
1227,455
1227,456
1230,457
1230,458
1232,459
1230,460
1233,461
1235,462
1232,463
1235,464
1235,465
1238,466
1237,467
1239,468
1240,469
1241,470
1239,471
1239,472
1241,473
1246,474
1244,475
1243,476
1246,477
1246,478
1247,479
1249,480
1249,481
1250,482
1250,483
1251,484
1251,485
1251,486
1250,487
1251,488
1251,489
1251,490
1248,491
1249,492
1249,493
1248,494
1245,495
1246,496
1246,497
1243,498
1245,500
1242,500
1239,501
1237,502
1237,503
1234,504
1232,505
1235,506
1232,507
1232,508
1231,509
1227,510
1227,511
1224,512
1223,513
1221,514
1221,515
1219,516
1218,517
1217,518
1215,519
1215,520
1217,521
1215,522
1216,523
1214,524
1215,525
1211,526
1211,527
1211,528
1211,529
1213,530
1213,531
1212,532
1211,533
1213,534
1213,535
1217,536
1216,537
1216,538
1216,539
1218,540
1218,541
1221,542
1220,543
1226,544
1222,545
1226,546
1223,547
1226,548
1227,549
1223,550
1223,551
1227,552
1227,553
1223,554
1226,555
1228,556
1231,557
1232,558
1231,559
1232,560
1232,561
1233,562
1233,563
1236,564
1241,565
1237,566
1238,567
1244,568
1241,569
1246,570
1242,571
1245,572
1248,573
1250,574
1247,575
1251,576
1253,577
1255,578
1254,579
1253,580
1259,581
1254,582
1258,583
1259,584
1261,585
1259,586
1263,587
1257,588
1256,589
1254,590
1255,591
1259,592
1264,593
1264,594
1264,595
1264,596
1266,597
1265,598
1267,600
1268,600
1265,601
1269,602
1267,603
1267,604
1267,605
1270,606
1269,607
1269,608
1271,609
1273,610
1274,611
1278,612
1277,613
1280,614
1279,615
1284,616
1284,617
1287,618
1290,619
1291,620
1295,621
1296,622
1296,623
1297,624
1296,625
1299,626
1299,627
1299,628
1298,629
1299,630
1296,631
1297,632
1296,633
1296,634
1295,635
1296,636
1290,637
1287,638
1286,639
1282,640
1280,641
1273,642
1267,643
1267,644
1266,645
1269,646
1266,647
1264,648
1262,649
1255,650
1252,651
1247,652
1241,653
1232,654
1226,655
1225,656
1227,657
1233,658
1246,659
1254,660
1261,661
1264,662
1264,663
1264,664
1264,665
1264,666
1263,667
1262,668
1261,669
1259,670
1253,671
1248,672
1249,673
1251,674
1250,675
1251,676
1252,677
1259,678
1261,679
1263,680
1262,681
1257,682
1258,683
1262,684
1260,685
1264,686
1265,687
1264,688
1264,689
1264,690
1264,691
1264,692
1264,693
1264,694
1264,695
1265,696
1266,697
1265,698
1265,699
1270,700
1269,701
1270,702
1269,703
1269,704
1270,705
1271,706
1265,707
1264,708
1264,709
1264,710
1264,711
1264,712
1261,713
1257,714
1253,715
1253,716
1253,717
1249,718
1251,719
1253,720
1253,721
1253,722
1247,723
1248,724
1248,725
1243,726
1243,727
1238,728
1234,729
1232,730
1232,731
1230,732
1227,733
1225,734
1222,735
1221,736
1217,737
1217,738
1218,739
1217,740
1214,741
1217,742
1216,743
1215,744
1214,745
1215,746
1213,747
1213,748
1212,749
1211,750
1215,751
1213,752
1211,753
1216,754
1215,755
1215,756
1219,757
1218,758
1222,759
1224,760
1226,761
1226,762
1230,763
1229,764
1231,765
1231,766
1233,767
1232,768
1233,769
1236,770
1234,771
1237,772
1237,773
1236,774
1238,775
1238,776
1246,777
1246,778
1246,779
1248,780
1251,781
1253,782
1255,783
1255,784
1260,785
1257,786
1257,787
1258,788
1262,789
1262,790
1262,791
1263,792
1253,793
1258,794
1257,795
1261,796
1255,797
1263,798
1264,800
1263,800
1263,801
1263,802
1262,803
1263,804
1264,805
1259,806
1257,807
1259,808
1257,809
1251,810
1251,811
1253,812
1253,813
