value,time
304,0
368,1
502,2
400,3
544,4
525,5
511,6
503,7
498,8
493,9
486,10
487,11
481,12
474,13
386,14
378,15
538,16
528,17
511,18
503,19
496,20
494,21
490,22
490,23
483,24
481,25
387,26
384,27
550,28
528,29
511,30
510,31
511,32
496,33
495,34
489,35
480,36
460,37
388,38
385,39
550,40
531,41
528,42
511,43
510,44
479,45
478,46
496,47
473,48
493,49
401,50
309,51
546,52
551,53
531,54
509,55
496,56
509,57
497,58
495,59
497,60
481,61
381,62
384,63
544,64
530,65
526,66
510,67
492,68
494,69
488,70
493,71
480,72
481,73
393,74
526,75
547,76
522,77
499,78
498,79
497,80
485,81
470,82
483,83
487,84
479,85
382,86
385,87
538,88
531,89
511,90
492,91
497,92
494,93
487,94
486,95
480,96
481,97
388,98
377,99
537,100
511,101
511,102
507,103
498,104
496,105
490,106
485,107
483,108
481,109
507,110
122,111
542,112
528,113
511,114
503,115
497,116
496,117
487,118
485,119
485,120
481,121
385,122
118,123
544,124
530,125
523,126
510,127
502,128
496,129
493,130
487,131
486,132
483,133
384,134
128,135
542,136
528,137
523,138
510,139
499,140
496,141
491,142
489,143
489,144
489,145
396,146
188,147
549,148
533,149
525,150
510,151
503,152
497,153
495,154
492,155
495,156
489,157
397,158
378,159
546,160
531,161
525,162
511,163
506,164
498,165
497,166
496,167
494,168
493,169
393,170
329,171
548,172
528,173
511,174
506,175
496,176
500,177
488,178
460,179
493,180
482,181
393,182
272,183
544,184
532,185
525,186
511,187
501,188
496,189
495,190
491,191
487,192
487,193
396,194
384,195
554,196
533,197
526,198
510,199
500,200
493,201
496,202
491,203
491,204
486,205
395,206
384,207
546,208
539,209
527,210
510,211
500,212
496,213
490,214
492,215
484,216
464,217
391,218
392,219
549,220
528,221
508,222
497,223
493,224
485,225
484,226
480,227
475,228
491,229
383,230
448,231
541,232
528,233
511,234
511,235
546,236
545,237
557,238
554,239
559,240
554,241
438,242
428,243
618,244
600,245
597,246
591,247
587,248
580,249
576,250
574,251
571,252
562,253
439,254
420,255
592,256
581,257
567,258
560,259
551,260
546,261
546,262
534,263
534,264
511,265
410,266
398,267
590,268
561,269
579,270
573,271
568,272
529,273
546,274
530,275
511,276
511,277
410,278
408,279
585,280
572,281
566,282
565,283
547,284
549,285
531,286
534,287
547,288
534,289
421,290
401,291
592,292
560,293
558,294
562,295
544,296
542,297
545,298
530,299
528,300
528,301
542,302
368,303
530,304
511,305
484,306
471,307
470,308
448,309
448,310
447,311
448,312
435,313
357,314
356,315
490,316
464,317
442,318
453,319
464,320
450,321
415,322
405,323
406,324
428,325
351,326
349,327
490,328
471,329
464,330
458,331
448,332
453,333
439,334
439,335
433,336
432,337
352,338
352,339
494,340
475,341
454,342
446,343
434,344
432,345
426,346
424,347
418,348
419,349
341,350
342,351
470,352
459,353
447,354
437,355
431,356
421,357
421,358
419,359
406,360
416,361
342,362
343,363
473,364
459,365
446,366
437,367
432,368
426,369
421,370
418,371
416,372
411,373
342,374
351,375
464,376
450,377
439,378
434,379
430,380
437,381
413,382
420,383
418,384
414,385
255,386
347,387
461,388
458,389
447,390
441,391
432,392
427,393
429,394
422,395
418,396
416,397
253,398
343,399
283,400
466,401
459,402
454,403
441,404
434,405
435,406
430,407
432,408
422,409
423,410
343,411
348,412
473,413
464,414
455,415
447,416
438,417
434,418
432,419
431,420
427,421
423,422
347,423
343,424
484,425
466,426
459,427
448,428
441,429
432,430
430,431
429,432
429,433
421,434
347,435
121,436
481,437
466,438
454,439
444,440
436,441
431,442
426,443
422,444
422,445
422,446
342,447
352,448
476,449
465,450
449,451
435,452
432,453
423,454
420,455
417,456
419,457
400,458
339,459
283,460
466,461
453,462
446,463
439,464
427,465
427,466
425,467
419,468
415,469
423,470
339,471
341,472
469,473
454,474
445,475
435,476
430,477
424,478
417,479
425,480
415,481
423,482
338,483
342,484
470,485
460,486
443,487
438,488
426,489
423,490
421,491
419,492
415,493
390,494
340,495
336,496
465,497
452,498
442,499
432,500
430,501
419,502
431,503
400,504
418,505
401,506
333,507
360,508
461,509
457,510
454,511
445,512
406,513
428,514
416,515
410,516
419,517
409,518
336,519
272,520
451,521
457,522
438,523
448,524
417,525
432,526
410,527
411,528
422,529
405,530
355,531
334,532
470,533
455,534
443,535
413,536
432,537
427,538
426,539
414,540
406,541
413,542
338,543
333,544
461,545
406,546
447,547
458,548
464,549
433,550
417,551
417,552
431,553
413,554
355,555
222,556
482,557
464,558
436,559
421,560
426,561
432,562
423,563
424,564
427,565
425,566
350,567
347,568
477,569
463,570
452,571
443,572
434,573
429,574
427,575
425,576
420,577
416,578
343,579
345,580
471,581
462,582
448,583
439,584
438,585
432,586
430,587
426,588
423,589
419,590
345,591
343,592
470,593
455,594
448,595
441,596
431,597
432,598
428,599
419,600
422,601
420,602
345,603
343,604
476,605
459,606
449,607
443,608
433,609
430,610
427,611
423,612
421,613
419,614
338,615
340,616
475,617
458,618
437,619
439,620
432,621
432,622
426,623
427,624
425,625
419,626
349,627
349,628
474,629
464,630
449,631
443,632
435,633
432,634
430,635
426,636
422,637
424,638
346,639
361,640
481,641
469,642
466,643
463,644
454,645
457,646
453,647
449,648
447,649
447,650
471,651
367,652
503,653
498,654
485,655
481,656
476,657
467,658
464,659
464,660
462,661
464,662
374,663
368,664
526,665
511,666
498,667
492,668
480,669
477,670
476,671
480,672
464,673
463,674
486,675
368,676
511,677
501,678
489,679
482,680
475,681
474,682
469,683
464,684
463,685
462,686
378,687
371,688
528,689
505,690
496,691
492,692
479,693
475,694
466,695
464,696
462,697
457,698
370,699
315,700
522,701
509,702
496,703
483,704
487,705
478,706
470,707
467,708
464,709
463,710
377,711
373,712
528,713
509,714
499,715
485,716
482,717
477,718
473,719
469,720
464,721
469,722
368,723
369,724
528,725
511,726
501,727
496,728
483,729
473,730
465,731
464,732
463,733
461,734
476,735
358,736
528,737
522,738
495,739
496,740
469,741
489,742
479,743
475,744
464,745
449,746
376,747
368,748
509,749
495,750
496,751
493,752
464,753
471,754
461,755
464,756
464,757
459,758
370,759
319,760
528,761
511,762
496,763
481,764
464,765
470,766
477,767
462,768
468,769
463,770
368,771
378,772
528,773
491,774
498,775
487,776
478,777
493,778
461,779
485,780
464,781
469,782
479,783
506,784
320,785
528,786
573,787
545,788
493,789
506,790
476,791
500,792
462,793
481,794
477,795
397,796
373,797
534,798
524,799
509,800
499,801
503,802
491,803
487,804
484,805
481,806
479,807
388,808
377,809
544,810
525,811
509,812
496,813
493,814
482,815
480,816
475,817
473,818
464,819
381,820
371,821
522,822
503,823
493,824
482,825
477,826
467,827
