value,time
139,0
128,1
132,2
158,3
141,4
138,5
129,6
144,7
128,8
139,9
137,10
138,11
113,12
127,13
128,14
112,15
176,16
147,17
148,18
125,19
133,20
114,21
133,22
139,23
128,24
134,25
123,26
105,27
142,28
134,29
127,30
127,31
125,32
144,33
144,34
114,35
120,36
122,37
144,39
129,39
153,40
146,41
142,42
142,43
133,44
144,45
125,46
129,47
121,48
126,49
132,50
112,51
151,52
137,53
139,54
144,55
131,56
129,57
141,58
133,59
135,60
131,61
146,62
122,63
166,64
137,65
133,66
126,67
131,68
125,69
125,70
134,71
134,72
124,73
132,74
114,75
155,76
133,77
133,78
138,79
144,80
112,81
131,82
125,83
129,84
124,85
142,86
114,87
150,88
138,89
144,90
128,91
124,92
120,93
129,94
129,95
127,96
134,97
111,98
136,99
143,101
143,101
131,102
130,103
138,104
138,105
130,106
127,107
128,108
128,109
134,110
118,111
163,112
142,113
134,114
129,115
128,116
128,117
134,118
128,119
144,120
117,121
139,122
117,123
144,124
143,125
135,126
139,127
129,128
129,129
125,130
127,131
134,132
130,133
141,134
129,135
158,136
142,137
135,138
133,139
144,140
144,141
131,142
128,143
115,144
125,145
117,146
118,147
153,148
144,149
140,150
128,151
133,152
131,153
131,154
130,155
126,156
129,157
127,158
138,159
157,160
145,161
142,162
125,163
144,164
126,165
129,166
133,167
119,168
124,169
128,170
113,171
147,172
144,173
130,174
128,175
139,176
127,177
140,178
145,179
131,180
119,181
132,182
117,183
150,184
144,185
132,186
129,187
125,188
117,189
162,190
308,191
928,192
1535,193
1569,194
877,195
880,196
901,197
1008,198
1046,199
993,201
753,201
784,202
784,203
804,204
765,205
657,206
710,207
643,208
598,209
567,210
553,211
538,212
524,213
511,214
487,215
466,216
495,217
450,218
444,219
464,220
438,221
409,222
400,223
397,224
399,225
384,226
339,227
432,228
365,229
378,230
315,231
338,232
313,233
285,234
242,235
240,236
250,237
270,238
227,239
223,240
226,241
225,242
221,243
245,244
210,245
192,246
172,247
179,248
173,249
178,250
183,251
217,252
185,253
192,254
194,255
183,256
195,257
198,258
173,259
182,260
161,261
158,262
179,263
241,264
189,265
170,266
151,267
164,268
165,269
144,270
137,271
139,272
94,273
114,274
104,275
112,276
99,277
77,278
36,279
113,280
109,281
87,282
67,283
87,284
82,285
77,286
63,287
74,288
63,289
77,290
52,291
86,292
75,293
74,294
71,295
80,296
69,297
80,298
80,299
71,301
61,301
48,302
55,303
81,304
76,305
64,306
65,307
54,308
65,309
57,310
57,311
62,312
62,313
21,314
58,315
55,316
65,317
60,318
48,319
50,320
50,321
52,322
47,323
48,324
49,325
48,326
37,327
53,328
47,329
43,330
60,331
52,332
50,333
44,334
53,335
44,336
49,337
51,338
51,339
77,340
56,341
48,342
54,343
53,344
43,345
49,346
48,347
48,348
32,349
48,350
45,351
53,352
52,353
36,354
45,355
47,356
47,357
34,358
39,359
48,360
41,361
48,362
27,363
52,364
38,365
31,366
42,367
41,368
41,369
39,370
27,371
30,372
37,373
29,374
16,375
48,376
34,377
33,378
48,379
45,380
27,381
21,382
27,383
18,384
35,385
31,386
16,387
48,388
33,389
16,390
33,391
33,392
17,393
32,394
23,395
23,396
34,397
34,398
33,399
28,401
33,401
33,402
42,403
25,404
9,405
26,406
20,407
16,408
82,409
709,410
0,411
2645,412
1456,413
304,414
225,415
320,416
619,417
717,418
682,419
501,420
585,421
573,422
528,423
570,424
581,425
610,426
598,427
592,428
643,429
645,430
745,431
618,432
582,433
558,434
511,435
509,436
481,437
418,438
412,439
409,440
389,441
369,442
355,443
359,444
321,445
326,446
305,447
312,448
307,449
281,450
272,451
256,452
253,453
237,454
234,455
240,456
240,457
233,458
215,459
240,460
221,461
218,462
208,463
203,464
205,465
225,466
191,467
183,468
197,469
190,470
150,471
210,472
183,473
172,474
183,475
192,476
172,477
175,478
174,479
171,480
167,481
137,482
144,483
174,484
179,485
168,486
177,487
157,488
146,489
160,490
148,491
128,492
144,493
160,494
163,495
176,496
167,497
128,498
146,499
153,501
139,501
143,502
147,503
144,504
128,505
112,506
128,507
133,508
124,509
142,510
120,511
119,512
125,513
109,514
111,515
124,516
117,517
103,518
113,519
138,520
90,521
104,522
112,523
106,524
94,525
111,526
106,527
106,528
101,529
80,530
82,531
115,532
96,533
95,534
94,535
80,536
101,537
102,538
93,539
85,540
96,541
67,542
80,543
118,544
92,545
85,546
80,547
82,548
77,549
89,550
80,551
87,552
89,553
64,554
70,555
112,556
88,557
84,558
81,559
87,560
87,561
77,562
86,563
71,564
83,565
48,566
69,567
93,568
83,569
70,570
78,571
75,572
76,573
77,574
80,575
77,576
66,577
66,578
96,579
102,580
83,581
90,582
69,583
74,584
89,585
80,586
70,587
70,588
76,589
87,590
51,591
90,592
81,593
80,594
71,595
80,596
75,597
75,598
80,599
74,601
66,601
78,602
64,603
85,604
80,605
83,606
83,607
70,608
75,609
62,610
66,611
67,612
65,613
38,614
65,615
94,616
85,617
71,618
70,619
72,620
80,621
64,622
69,623
66,624
70,625
0,626
1072,627
4095,628
4043,629
2238,630
1242,631
1266,632
1374,633
1330,634
1407,635
1303,636
1146,637
1339,638
1201,639
1222,640
1217,641
1183,642
1138,643
1061,644
1013,645
1015,646
989,647
991,648
946,649
886,650
832,651
853,652
816,653
755,654
737,655
0,656
727,657
679,658
679,659
651,660
656,661
624,662
600,663
604,664
586,665
558,666
553,667
545,668
525,669
507,670
496,671
490,672
493,673
496,674
455,675
471,676
482,677
471,678
457,680
453,680
448,681
433,682
418,683
406,684
382,685
384,686
390,687
386,688
368,689
358,690
367,691
336,692
342,693
352,694
331,695
335,696
326,697
329,698
304,699
307,701
310,701
287,702
277,703
273,704
272,705
266,706
257,707
244,708
241,709
217,710
206,711
275,712
248,713
238,714
225,715
233,716
208,717
194,718
174,719
198,720
212,721
167,722
176,723
176,724
169,725
188,726
171,727
173,728
155,729
163,730
165,731
149,732
141,733
135,734
130,735
138,736
128,737
141,738
144,739
128,740
131,741
125,742
128,743
129,744
124,745
129,746
110,747
138,748
117,749
149,750
96,751
113,752
138,753
93,754
107,755
119,756
97,757
119,758
109,759
121,760
106,761
105,762
95,763
95,764
89,765
97,766
85,767
101,768
80,769
74,770
81,771
97,772
106,773
95,774
86,775
89,776
81,777
94,778
97,779
78,780
87,781
80,782
62,783
97,784
71,785
80,786
77,787
80,788
76,789
77,790
71,791
84,792
75,793
70,794
65,795
85,796
70,797
79,798
77,799
78,801
66,801
71,802
62,803
62,804
67,805
67,806
53,807
78,808
73,809
54,810
57,811
60,812
55,813
61,814
64,815
65,816
58,817
75,818
67,819
64,820
64,821
58,822
53,823
57,824
54,825
54,826
64,827
62,828
46,829
59,830
42,831
63,832
62,833
54,834
48,835
63,836
54,837
56,838
50,839
53,840
50,841
62,842
43,843
54,844
54,845
58,846
54,847
49,848
47,849
57,850
49,851
43,852
39,853
14,854
38,855
78,856
48,857
51,858
45,859
47,860
46,861
48,862
47,863
39,864
48,865
21,866
41,867
61,868
49,869
39,870
43,871
48,872
46,873
41,874
41,875
48,876
51,877
16,878
49,879
57,880
59,881
45,882
0,883
0,885
4095,885
637,886
1832,887
785,888
941,889
742,890
847,891
748,892
546,893
707,894
737,895
636,896
481,897
509,898
486,899
496,901
511,901
464,902
503,903
559,904
511,905
432,906
368,907
385,908
336,909
301,910
304,911
324,912
309,913
365,914
303,915
273,916
265,917
276,918
284,919
263,920
261,921
247,922
259,923
219,924
220,925
215,926
186,927
205,928
192,929
194,930
186,931
172,932
191,933
185,934
170,935
177,936
177,937
180,938
177,939
179,940
166,941
151,942
142,943
133,944
139,945
129,946
102,947
102,948
122,949
75,950
109,951
94,952
99,953
81,954
83,955
86,956
90,957
80,958
71,959
98,960
100,961
59,962
66,963
100,964
71,965
68,966
64,967
63,968
59,969
41,970
64,971
46,972
58,973
25,974
37,975
58,976
45,977
48,978
48,979
41,980
36,981
43,982
33,983
33,984
42,985
0,986
33,987
54,988
64,989
75,990
42,991
34,992
34,993
45,994
33,995
28,996
16,997
9,998
65,999
32,1001
44,1001
11,1002
55,1003
37,1004
48,1005
51,1006
24,1007
35,1008
20,1009
0,1010
11,1011
41,1012
34,1013
45,1014
45,1015
43,1016
42,1017
36,1018
27,1019
39,1020
38,1021
0,1022
33,1023
54,1024
39,1025
46,1026
54,1027
32,1028
13,1029
16,1030
0,1031
5,1032
23,1033
21,1034
9,1035
47,1036
27,1037
31,1038
48,1039
57,1040
26,1041
8,1042
3,1043
0,1044
0,1045
0,1046
0,1047
5,1048
7,1049
6,1050
0,1051
0,1052
0,1053
20,1054
27,1055
19,1056
1,1057
0,1058
22,1059
25,1060
26,1061
31,1062
17,1063
23,1064
15,1065
0,1066
17,1067
26,1068
27,1069
39,1070
13,1071
44,1072
38,1073
26,1074
18,1075
3,1076
18,1077
1,1078
3,1079
3,1080
0,1081
9,1082
0,1083
9,1084
4,1085
0,1086
0,1087
0,1088
0,1089
0,1090
0,1091
0,1092
0,1093
0,1094
9,1095
13,1096
1,1097
0,1098
2,1099
2,1101
0,1101
0,1102
0,1103
0,1104
0,1105
0,1106
0,1107
3,1108
11,1109
0,1110
0,1111
0,1112
0,1113
0,1114
0,1115
0,1116
0,1117
8,1118
0,1119
4,1120
6,1121
13,1122
1,1123
0,1124
0,1125
0,1126
0,1127
0,1128
0,1129
1,1130
0,1131
0,1132
0,1133
1,1134
0,1135
0,1136
0,1137
0,1138
3,1139
3,1140
12,1141
0,1142
0,1143
3,1144
0,1145
0,1146
0,1147
10,1148
0,1149
0,1150
10,1151
0,1152
13,1153
0,1154
0,1155
18,1156
0,1157
1,1158
4,1159
7,1160
0,1161
1,1162
0,1163
0,1164
0,1165
0,1166
0,1167
14,1168
3,1169
7,1170
0,1171
1,1172
6,1173
0,1174
14,1175
0,1176
0,1177
0,1178
0,1179
17,1180
0,1181
0,1182
5,1183
1,1184
3,1185
4,1186
0,1187
13,1188
0,1189
0,1190
10,1191
12,1192
0,1193
0,1194
1,1195
0,1196
0,1197
0,1198
7,1199
0,1201
0,1201
0,1202
0,1203
7,1204
4,1205
0,1206
0,1207
0,1208
0,1209
0,1210
0,1211
0,1212
0,1213
0,1214
2461,1215
913,1216
957,1217
1023,1218
2558,1219
2121,1220
1168,1221
1411,1222
1294,1223
1356,1224
1695,1225
1303,1226
1107,1227
1205,1228
1152,1229
1071,1230
1040,1231
1019,1232
979,1233
939,1234
930,1235
861,1236
853,1237
873,1238
866,1239
857,1240
789,1241
768,1242
783,1243
745,1244
714,1245
670,1246
682,1247
634,1248
641,1249
591,1250
580,1251
609,1252
590,1253
575,1254
543,1255
534,1256
523,1257
501,1258
507,1259
523,1260
511,1261
491,1262
468,1263
495,1264
465,1265
447,1266
452,1267
439,1268
448,1269
448,1270
448,1271
400,1272
431,1273
421,1274
393,1275
402,1276
395,1277
385,1278
383,1279
369,1280
357,1281
353,1282
349,1283
304,1284
304,1285
297,1286
285,1287
298,1288
331,1289
296,1290
313,1291
269,1292
283,1293
294,1294
274,1295
271,1296
288,1297
290,1298
258,1299
271,1301
246,1301
237,1302
224,1303
250,1304
231,1305
273,1306
239,1307
240,1308
231,1309
223,1310
206,1311
234,1312
242,1313
225,1314
224,1315
218,1316
215,1317
219,1318
226,1319
208,1320
221,1321
211,1322
195,1323
226,1324
201,1325
225,1326
240,1327
197,1328
207,1329
208,1330
196,1331
189,1332
192,1333
203,1334
199,1335
221,1336
193,1337
191,1338
206,1339
204,1340
195,1341
207,1342
192,1343
195,1344
201,1345
187,1346
163,1347
203,1348
196,1349
189,1350
190,1351
178,1352
191,1353
176,1354
176,1355
163,1356
177,1357
173,1358
176,1359
190,1360
182,1361
165,1362
163,1363
169,1364
161,1365
155,1366
175,1367
162,1368
158,1369
