value,time
149,0
97,2
170,3
222,4
223,5
220,6
210,7
212,8
205,9
209,10
192,11
195,12
191,13
144,14
99,15
215,16
197,17
194,18
193,19
186,20
194,21
194,22
199,23
208,24
226,25
192,26
97,27
208,28
193,29
209,30
187,31
189,32
192,33
199,34
205,35
217,36
237,37
199,38
159,39
199,40
209,41
208,42
209,43
223,44
226,45
221,46
214,47
208,48
193,49
122,50
113,51
187,52
204,53
192,54
212,55
220,56
214,57
231,58
213,59
214,60
202,61
223,62
119,63
202,64
195,65
195,66
198,67
219,68
202,69
207,70
217,71
212,72
208,73
216,74
101,75
220,76
217,77
208,78
214,79
225,80
198,81
202,82
185,83
196,84
199,85
194,86
208,87
227,88
221,89
215,90
202,91
206,92
199,93
208,94
198,95
195,96
206,97
199,98
117,99
214,100
197,101
214,102
218,103
223,104
190,105
211,106
192,107
188,108
202,109
107,110
113,111
230,112
210,113
215,114
214,115
221,116
208,117
198,118
196,119
194,120
207,121
195,122
101,123
218,124
204,125
206,126
201,127
193,128
193,129
195,130
197,131
204,132
209,133
195,134
101,135
223,136
218,137
217,138
213,139
218,140
206,141
195,142
193,143
197,144
203,145
195,146
101,147
223,148
215,149
223,150
213,151
209,152
205,153
197,154
195,155
199,156
208,157
194,158
102,159
213,160
221,161
218,162
217,163
215,164
208,165
198,166
193,167
194,168
199,169
94,170
99,171
221,172
221,173
218,174
218,175
211,176
208,177
198,178
195,179
195,180
140,181
192,182
198,183
190,184
196,185
198,186
195,187
202,188
195,189
198,190
219,191
189,192
196,193
151,194
147,195
201,196
215,197
210,198
218,199
208,200
224,201
218,202
206,203
193,204
189,205
209,206
117,207
198,208
214,209
208,210
215,211
220,212
221,213
214,214
208,215
195,216
193,217
192,218
102,219
223,220
211,221
212,222
205,223
206,224
193,225
189,226
192,227
193,228
199,229
188,230
98,231
211,232
217,233
215,234
220,235
211,236
208,237
192,238
194,239
195,240
196,241
192,242
99,243
209,244
203,245
219,246
219,247
218,248
213,249
195,250
206,251
193,252
211,253
210,254
112,255
214,256
199,257
202,258
197,259
192,260
198,261
201,262
203,263
208,264
212,265
194,266
101,267
225,268
206,269
212,270
205,271
202,272
193,273
199,274
197,275
203,276
203,277
197,278
101,279
205,280
215,281
213,282
214,283
209,284
208,285
191,286
192,287
205,288
208,289
97,290
116,291
208,292
226,293
226,294
231,295
219,296
230,297
240,298
208,299
213,300
161,301
109,302
120,303
185,304
197,305
192,306
197,307
191,308
207,309
195,310
208,311
226,312
224,313
192,314
100,315
223,316
229,317
218,318
221,319
215,320
193,321
201,322
191,323
193,324
205,325
186,326
98,327
225,328
212,329
223,330
229,331
205,332
208,333
197,334
191,335
181,336
206,337
188,338
112,339
209,340
213,341
230,342
210,343
238,344
220,345
179,346
198,347
176,348
198,349
100,350
99,351
214,352
212,353
223,354
221,355
213,356
209,357
203,358
193,359
197,360
199,361
192,362
99,363
215,364
223,365
221,366
218,367
218,368
213,369
213,370
195,371
193,372
202,373
191,374
105,375
206,376
217,377
214,378
217,379
209,380
227,381
219,382
218,383
208,384
192,385
158,386
