value,time
0,0
18,1
0,2
30,3
11,4
19,5
29,6
0,7
23,8
21,9
10,10
0,11
0,12
0,13
5,14
16,15
4,16
14,17
11,18
3,19
4,20
0,21
0,22
15,23
10,24
21,25
11,26
16,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
6,36
0,37
0,38
0,39
14,40
23,41
22,42
26,43
1,44
13,45
13,46
12,47
11,48
0,49
10,50
6,51
2,52
0,53
16,54
13,55
12,56
5,57
7,58
11,59
9,60
0,61
11,62
12,63
10,64
2,65
13,66
13,67
16,68
5,69
10,70
0,71
0,72
0,73
0,74
0,75
3,76
1,77
21,78
11,79
7,80
19,81
9,82
14,83
45,84
9,85
6,86
34,87
0,88
0,89
0,90
0,91
0,92
7,93
13,94
0,95
0,96
0,97
30,98
1,100
0,100
0,101
7,102
8,103
6,104
9,105
17,106
15,107
9,108
9,109
0,110
0,111
0,112
0,113
3,114
2,115
32,116
7,117
14,118
19,119
23,120
16,121
60,122
0,123
16,124
16,125
35,126
0,127
0,128
0,129
2,130
0,131
14,132
13,133
61,134
13,135
0,136
20,137
5,138
16,139
11,140
13,141
11,142
10,143
12,145
11,145
20,146
16,147
4,148
3,149
3,150
1,151
1,152
6,153
0,154
0,155
5,156
7,157
16,158
21,159
6,160
1,161
0,162
0,163
0,164
0,165
0,166
0,167
0,168
0,169
0,170
0,171
0,172
0,173
0,174
0,175
0,176
0,177
0,178
0,179
0,180
0,181
0,182
0,183
14,184
16,185
10,186
2,187
5,188
5,189
5,190
7,191
6,192
4,193
12,194
11,195
17,196
32,197
33,198
32,200
29,200
26,201
23,202
2,203
15,204
4,205
1,206
2,207
0,208
0,209
7,210
0,211
0,212
13,213
1,214
0,215
2,216
0,217
0,218
0,219
7,220
1,221
0,222
13,223
16,224
4,225
0,226
0,227
0,228
0,229
0,230
11,231
29,232
32,233
96,234
284,235
222,236
286,237
368,238
272,239
251,240
280,241
366,242
392,243
385,244
456,245
445,246
17,247
0,248
0,249
0,250
0,251
0,252
0,253
0,254
53,255
90,256
124,257
302,258
368,259
362,260
362,261
259,262
222,263
192,264
231,265
257,266
304,267
304,268
327,269
347,270
281,271
272,272
356,273
298,274
339,275
346,276
287,277
240,278
281,279
230,280
195,281
219,282
220,283
224,284
218,285
194,286
225,287
267,288
220,289
208,290
203,291
207,292
176,293
205,294
193,295
187,296
213,297
213,298
185,299
218,300
271,301
226,302
235,303
240,304
240,305
233,306
204,307
232,308
223,309
190,310
171,311
187,312
188,313
192,314
208,315
176,316
209,317
166,318
169,319
199,320
165,321
166,322
153,323
122,324
133,325
129,326
153,327
132,328
151,329
121,330
112,331
110,332
112,333
113,334
126,335
128,336
112,337
147,338
133,339
159,340
173,341
117,342
117,343
135,344
121,345
96,346
119,347
99,348
118,349
113,350
122,351
112,352
102,353
111,354
112,355
94,356
117,357
219,358
251,359
160,360
143,361
192,362
85,363
63,364
222,365
198,366
233,367
191,368
172,369
274,370
247,371
184,372
119,373
99,374
119,375
73,376
