value,time
0,41
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
8,68
10,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0,100
0,101
0,102
0,103
0,104
0,105
0,106
218,107
0,108
0,109
0,110
0,111
10,112
0,113
0,114
0,115
0,116
779,117
640,118
756,119
742,120
717,121
740,122
597,123
687,124
636,125
687,126
597,127
548,128
409,129
448,131
494,131
412,134
832,134
374,135
270,136
536,137
611,138
467,139
87,140
32,141
150,142
368,143
400,144
383,145
400,146
322,147
586,148
538,149
464,150
320,151
241,152
336,153
319,154
320,155
333,156
391,157
384,158
400,159
374,160
300,161
336,162
343,163
333,164
322,165
310,166
299,167
272,168
275,169
239,170
245,171
240,172
240,173
195,174
208,175
195,176
177,177
179,178
169,179
130,180
147,181
134,182
112,183
119,184
106,185
97,186
86,187
71,188
68,189
41,190
43,191
41,192
32,193
34,194
28,195
16,196
23,197
18,198
0,199
0,200
14,201
17,202
4,203
285,204
80,205
0,206
0,207
0,208
107,209
0,210
46,211
107,212
82,213
0,214
0,215
75,216
0,217
0,218
38,219
0,220
0,221
80,222
106,223
54,224
48,225
7,226
18,227
10,228
0,229
6,231
0,231
12,232
28,233
0,234
0,235
0,236
0,237
0,238
0,239
0,240
0,241
0,242
0,243
0,244
0,245
0,246
0,247
0,248
0,249
0,250
0,251
0,252
0,253
1574,254
1441,255
1641,256
1269,257
1173,258
1749,259
1469,260
1885,261
1454,262
1509,263
1217,264
1342,265
1387,266
1427,267
1346,268
1357,269
1281,270
1213,271
1197,272
1206,273
1191,274
1145,275
1136,276
1093,277
1041,278
1023,279
1032,280
989,281
965,282
935,283
944,284
0,285
1039,286
1119,287
1159,288
1335,289
1333,290
1267,291
1184,292
1098,293
1051,294
1039,295
1008,296
994,297
959,298
918,299
882,300
873,301
832,302
823,303
788,304
784,305
773,306
761,307
743,308
720,309
720,310
681,311
674,312
669,313
678,314
667,315
656,316
657,317
647,318
636,319
625,320
619,321
624,322
624,323
619,324
586,325
596,326
585,327
558,328
