value,time
212,40
0,41
216,42
213,43
204,44
250,45
261,46
240,47
233,48
224,49
220,50
219,51
212,52
212,53
214,54
227,55
216,56
238,57
167,58
253,59
239,60
227,61
220,62
218,63
214,64
217,65
210,66
211,67
209,68
197,69
159,70
251,71
240,72
228,73
225,74
218,75
218,76
217,77
217,78
213,79
213,80
194,81
205,82
256,83
240,84
231,85
225,86
221,87
217,88
214,89
218,90
213,91
218,92
193,93
204,94
256,95
240,96
233,97
227,98
223,99
218,100
220,101
217,102
219,103
215,104
224,105
221,106
259,107
241,108
230,109
227,110
222,111
221,112
215,113
214,114
213,115
214,116
194,117
240,118
258,119
241,120
231,121
224,122
218,123
222,124
218,125
222,126
210,127
214,128
193,129
171,130
254,131
241,132
233,133
220,134
218,135
221,136
213,137
218,138
217,139
215,140
217,141
194,142
204,143
257,144
240,145
229,146
226,147
219,148
218,149
215,150
212,151
211,152
213,153
195,154
203,155
256,156
240,157
229,158
223,159
219,160
213,161
218,162
214,163
217,164
213,165
192,166
201,167
253,168
238,169
225,170
222,171
221,172
217,173
213,174
220,175
214,176
213,177
195,178
201,179
251,180
237,181
226,182
225,183
218,184
210,185
211,186
219,187
208,188
205,189
153,190
240,191
262,192
240,193
228,194
220,195
215,196
217,197
211,198
214,199
213,200
211,201
193,202
240,203
263,204
238,205
232,206
219,207
220,208
220,209
211,210
214,211
209,212
202,213
181,214
201,215
249,216
238,217
226,218
219,219
218,220
211,221
214,222
209,223
214,224
208,225
194,226
197,227
252,228
235,229
219,230
220,231
217,232
210,233
209,234
211,235
208,236
207,237
191,238
192,239
246,240
237,241
218,242
218,243
210,244
212,245
213,246
208,247
201,248
192,249
176,250
194,251
242,252
221,253
211,254
214,255
209,256
211,257
217,258
223,259
211,260
209,261
182,262
204,263
249,264
238,265
209,266
224,267
212,268
210,269
217,270
211,271
211,272
208,273
205,274
187,275
247,276
237,277
226,278
222,279
205,280
211,281
221,282
209,283
208,284
209,285
232,286
160,287
240,288
242,289
223,290
194,291
236,292
202,293
208,294
211,295
214,296
208,297
223,298
208,299
263,300
235,301
224,302
214,303
230,304
210,305
208,306
208,307
208,308
208,309
183,310
194,311
246,312
230,313
112,314
98,315
93,316
87,317
87,318
86,319
83,320
89,321
78,322
80,323
112,324
100,325
96,326
92,327
90,328
90,329
97,330
89,331
88,332
85,333
78,334
80,335
112,336
99,337
98,338
96,339
93,340
95,341
96,342
97,343
105,344
183,345
176,346
187,347
240,348
229,349
217,350
214,351
218,352
209,353
208,354
208,355
213,356
208,357
189,358
197,359
256,360
237,361
225,362
217,363
214,364
210,365
210,366
209,367
210,368
208,369
190,370
192,371
246,372
231,373
225,374
217,375
214,376
211,377
208,378
209,379
208,380
207,381
191,382
193,383
251,384
234,385
210,386
202,387
208,388
208,389
206,390
208,391
208,392
208,393
183,394
208,395
245,396
234,397
221,398
215,399
211,400
215,401
214,402
208,403
210,404
208,405
187,406
196,407
247,408
231,409
222,410
212,411
210,412
208,413
208,414
207,415
208,416
208,417
192,418
192,419
241,420
232,421
222,422
219,423
213,424
208,425
209,426
208,427
208,428
207,429
160,430
167,431
249,432
231,433
218,434
219,435
210,436
210,437
208,438
205,439
208,440
208,441
190,442
196,443
242,444
231,445
222,446
213,447
211,448
209,449
208,450
208,451
207,452
197,453
187,454
194,455
240,456
235,457
221,458
213,459
215,460
210,461
213,462
209,463
208,464
213,465
190,466
208,467
245,468
230,469
215,470
217,471
208,472
207,473
208,474
205,475
209,476
209,477
188,478
194,479
243,480
230,481
212,482
208,483
227,484
208,485
210,486
214,487
207,488
208,489
179,490
208,491
237,492
222,493
207,494
211,495
208,496
201,497
208,498
210,499
217,500
212,501
179,502
192,503
255,504
240,505
213,506
209,507
222,508
213,509
208,510
208,511
201,512
205,513
194,514
189,515
235,516
230,517
234,518
213,519
208,520
208,521
198,522
219,523
203,524
208,525
192,526
198,527
241,528
216,529
211,530
210,531
208,532
204,533
190,534
208,535
0,536
205,537
187,538
185,539
236,540
239,541
229,542
213,543
212,544
208,545
208,546
208,547
208,548
207,549
185,550
192,551
241,552
228,553
218,554
210,555
208,556
206,557
209,558
207,559
207,560
208,561
185,562
192,563
241,564
229,565
219,566
210,567
208,568
207,569
206,570
208,571
207,572
207,573
189,574
192,575
242,576
227,577
218,578
211,579
208,580
208,581
208,582
208,583
207,584
202,585
188,586
192,587
242,588
229,589
217,590
197,591
208,592
205,593
207,594
206,595
201,596
208,597
190,598
228,599
247,600
230,601
221,602
211,603
208,604
208,605
208,606
208,607
206,608
205,609
181,610
192,611
241,612
227,613
221,614
210,615
208,616
208,617
209,618
208,619
206,620
208,621
187,622
192,623
242,624
227,625
221,626
213,627
207,628
208,629
208,630
203,631
208,632
206,633
187,634
191,635
131,636
210,637
208,638
208,639
207,640
207,641
202,642
208,643
208,644
207,645
183,646
192,647
240,648
226,649
215,650
209,651
208,652
208,653
206,654
205,655
202,656
205,657
183,658
191,659
240,660
226,661
220,662
208,663
208,664
206,665
203,666
208,667
208,668
206,669
179,670
192,671
240,672
229,673
217,674
208,675
207,676
208,677
204,678
206,679
203,680
206,681
190,682
192,683
242,684
227,685
213,686
210,687
208,688
207,689
207,690
203,691
204,692
201,693
181,694
186,695
240,696
222,697
209,698
208,699
210,700
206,701
206,702
208,703
203,704
201,705
185,706
192,707
240,708
225,709
213,710
218,711
205,712
208,713
204,714
208,715
207,716
205,717
187,718
189,719
241,720
224,721
218,722
211,723
208,724
206,725
206,726
207,727
207,728
191,729
226,730
157,731
239,732
226,733
208,734
203,735
209,736
197,737
213,738
208,739
206,740
206,741
191,742
181,743
240,744
220,745
222,746
200,747
206,748
195,749
208,750
208,751
202,752
