value,time
159,41
146,41
144,42
144,43
183,44
116,45
90,46
65,47
85,48
100,49
149,50
202,51
73,52
208,53
169,54
118,55
191,56
381,57
351,58
224,59
226,60
239,61
301,62
167,63
372,64
259,65
252,66
224,67
208,68
375,69
189,70
208,71
250,72
304,73
306,74
328,75
246,76
208,77
250,78
303,79
227,80
240,81
234,82
208,83
199,84
217,85
234,86
246,87
241,88
208,89
205,90
227,91
217,92
218,93
271,94
243,95
233,96
250,97
254,98
241,99
238,100
240,101
249,102
191,103
208,104
289,105
299,106
266,107
292,108
266,109
227,110
227,111
292,112
195,113
169,114
133,115
153,116
243,117
213,118
147,119
112,120
109,121
144,122
87,123
77,124
49,125
44,126
29,127
18,128
0,129
0,130
28,131
13,132
20,133
20,134
22,135
11,136
1,137
9,138
10,139
14,140
2,141
13,142
25,143
19,144
15,145
17,146
30,147
26,148
17,149
16,150
27,151
29,152
26,153
23,154
33,155
50,156
41,157
32,158
41,159
26,160
45,161
32,162
44,163
37,164
42,165
48,166
37,167
53,168
55,169
38,170
40,172
46,172
43,173
41,174
35,175
35,176
41,177
22,178
38,179
47,180
31,181
31,182
37,183
27,184
43,185
27,186
36,187
35,188
30,189
22,190
33,191
33,192
53,193
42,194
40,195
33,196
43,197
32,198
35,199
32,200
28,201
33,202
39,203
34,204
33,205
55,206
54,207
48,208
48,209
48,210
50,211
55,212
57,213
50,214
48,215
48,216
58,217
62,218
57,219
47,220
51,221
44,222
42,223
48,224
48,225
48,226
51,227
64,228
53,229
80,231
62,231
73,232
64,233
73,234
62,235
71,236
63,237
59,238
57,239
64,240
53,241
69,242
63,243
64,244
53,245
46,246
38,247
50,248
44,249
42,250
54,251
39,252
37,253
32,254
78,255
61,256
54,257
51,258
67,259
58,260
65,261
48,262
50,263
41,264
39,265
44,266
48,267
63,268
49,269
25,270
25,271
46,272
33,273
50,274
51,275
53,276
47,277
52,278
49,279
67,280
70,281
90,282
106,283
125,284
173,285
229,286
273,287
295,288
304,289
278,290
231,291
107,292
53,293
141,294
200,295
283,296
205,297
242,298
240,299
174,300
159,301
165,302
214,303
243,304
171,305
119,306
128,307
112,308
84,309
100,310
102,311
128,312
96,313
99,314
80,315
129,316
109,317
94,318
128,319
100,320
78,321
155,322
258,323
165,324
142,325
81,326
97,327
112,328
85,329
129,331
103,331
111,332
85,333
76,334
66,335
49,336
44,337
41,338
41,339
68,340
51,341
48,342
43,343
47,344
32,345
45,346
44,347
50,348
42,349
48,350
43,351
64,352
50,353
42,354
55,355
37,356
48,357
37,358
35,359
45,360
36,361
51,362
255,363
59,364
47,365
48,366
48,367
54,368
48,369
51,370
69,371
68,372
78,373
66,374
76,375
0,376
161,377
157,378
146,379
150,380
151,381
154,382
145,383
158,384
146,385
129,386
134,387
155,388
144,389
116,390
101,391
97,392
90,393
78,394
64,395
57,396
52,397
53,398
33,399
45,400
35,401
35,402
23,403
45,404
20,405
21,406
22,407
31,408
37,409
28,410
32,411
38,412
59,413
25,414
42,415
41,416
33,417
32,418
33,419
31,420
38,421
23,422
39,423
58,424
26,425
32,426
24,427
26,428
33,429
57,431
64,431
59,432
66,433
76,434
59,435
99,436
73,437
64,438
62,439
53,440
46,441
36,442
48,443
38,444
0,445
49,446
48,447
48,448
53,449
55,450
41,451
49,452
48,453
50,454
39,455
49,456
48,457
61,458
59,459
51,460
64,461
73,462
78,463
66,464
57,465
59,466
34,467
34,468
29,469
23,470
28,471
21,472
34,473
35,474
42,475
46,476
27,477
21,478
31,479
18,480
20,481
23,482
16,483
26,484
175,485
117,486
95,487
153,488
176,489
107,490
119,491
176,492
140,493
144,494
128,495
141,496
159,497
134,498
117,499
112,500
144,501
128,502
131,503
147,504
147,505
144,506
135,507
132,508
143,509
144,510
135,511
131,512
137,513
134,514
131,515
125,516
141,517
128,518
128,519
122,520
140,521
128,522
127,523
117,524
121,525
128,526
130,527
124,528
123,529
118,530
127,531
123,532
144,533
122,534
125,535
128,536
126,537
122,538
111,539
129,540
128,541
106,542
126,543
117,544
144,545
144,546
115,547
131,548
134,549
111,550
123,551
121,552
128,553
122,554
112,555
106,556
113,557
87,558
94,559
79,560
68,561
80,562
85,563
95,564
106,565
110,566
131,567
133,568
153,569
135,570
142,571
146,572
142,573
149,574
162,575
168,576
185,577
186,578
174,579
169,580
198,581
191,582
186,583
201,584
182,585
176,586
175,588
174,588
157,589
126,590
128,591
109,592
109,593
121,594
96,595
67,596
48,597
52,598
67,599
64,600
131,601
138,602
83,603
59,604
29,605
42,606
12,607
23,608
47,609
64,610
89,611
71,612
81,613
64,614
80,615
65,616
54,617
68,618
69,619
86,620
85,621
112,622
142,623
117,624
112,625
107,626
74,627
118,628
139,629
170,631
162,631
331,632
251,633
352,634
309,635
360,636
358,637
348,638
318,639
261,640
90,641
50,642
112,643
211,644
307,645
447,646
386,647
290,648
434,649
305,650
369,651
373,652
377,653
405,654
336,655
322,656
283,657
240,658
244,659
295,660
235,661
193,662
154,663
160,664
127,665
203,666
179,667
267,668
331,669
263,670
369,671
425,672
432,673
351,674
247,675
245,676
288,677
338,678
349,679
370,680
373,681
382,682
378,683
364,684
378,685
361,686
367,687
351,688
347,689
383,690
383,691
402,692
417,693
354,694
0,695
373,696
343,697
369,698
369,699
353,700
320,701
343,702
364,703
372,704
393,705
375,706
400,707
401,708
401,709
383,710
368,711
336,712
342,713
398,714
350,715
346,716
317,717
296,718
289,719
298,720
304,721
313,722
298,723
294,724
302,725
336,726
314,727
295,728
287,729
242,731
240,731
219,732
206,733
193,734
208,735
202,736
206,737
240,738
238,739
219,740
211,741
213,742
212,743
199,744
200,745
195,746
192,747
189,748
183,749
207,750
204,751
192,752
173,753
189,754
195,755
192,756
197,757
199,758
193,759
198,760
178,761
230,762
240,763
263,764
195,765
183,766
191,767
196,768
199,769
210,770
223,771
272,772
305,773
331,774
280,775
282,776
293,777
406,778
448,779
396,780
393,781
379,782
410,783
352,784
302,785
315,786
291,787
281,788
275,789
275,790
266,791
291,792
275,793
282,794
275,795
272,796
256,797
379,798
296,799
277,800
272,801
267,802
271,803
272,804
272,805
272,806
259,807
267,808
262,809
268,810
287,811
294,812
292,813
304,814
297,815
297,816
298,817
282,818
281,819
294,820
269,821
272,822
313,823
295,824
300,825
304,826
291,827
307,828
306,829
282,831
284,831
267,832
268,833
262,834
245,835
291,836
279,837
275,838
275,839
269,840
275,841
272,842
271,843
274,844
272,845
257,846
259,847
286,848
277,849
274,850
257,851
271,852
256,853
270,854
263,855
278,856
262,857
257,858
233,859
307,860
320,861
337,862
278,863
266,864
349,865
293,866
167,867
290,868
119,869
240,870
617,871
331,872
350,873
368,874
290,875
332,876
351,877
448,878
382,879
448,880
319,881
304,882
231,883
304,884
346,885
253,886
243,887
265,888
213,889
200,890
214,891
176,892
257,893
277,894
220,895
226,896
183,897
205,898
221,899
179,900
182,901
150,902
138,903
157,904
117,905
142,906
156,907
215,908
258,909
272,910
213,911
202,912
193,913
192,914
214,915
193,916
192,917
202,918
214,919
283,920
265,921
239,922
201,923
207,924
183,925
175,926
159,927
162,928
144,929
177,931
113,931
141,932
112,933
106,934
124,935
101,936
52,937
195,938
218,939
304,940
293,941
181,942
395,943
240,944
0,945
208,946
226,947
379,948
343,949
351,950
372,951
368,952
304,953
312,954
400,955
176,956
307,957
325,958
176,959
38,960
7,961
0,962
1,963
1,964
9,965
16,966
12,967
33,968
48,969
28,970
46,971
20,972
16,973
11,974
1,975
15,976
14,977
17,978
13,979
19,980
26,981
18,982
14,983
11,984
16,985
16,986
16,987
18,988
15,989
14,991
16,991
34,992
18,993
9,994
11,995
10,996
11,997
6,998
0,999
0,1000
0,1001
0,1002
3,1003
16,1004
15,1005
14,1006
16,1007
4,1008
7,1009
17,1010
16,1011
4,1012
16,1013
23,1014
22,1015
21,1016
16,1017
7,1018
3,1019
6,1020
14,1021
13,1022
7,1023
0,1024
10,1025
4,1026
7,1027
19,1028
12,1029
10,1031
19,1031
17,1032
6,1033
1,1034
0,1035
7,1036
10,1037
27,1038
79,1039
211,1040
271,1041
224,1042
9,1043
12,1044
0,1045
38,1046
8,1047
19,1048
42,1049
59,1050
342,1051
53,1052
61,1053
42,1054
42,1055
36,1056
50,1057
71,1058
58,1059
92,1060
178,1061
176,1062
87,1063
254,1064
282,1065
389,1066
353,1067
366,1068
286,1069
321,1070
320,1071
287,1072
301,1073
317,1074
302,1075
373,1076
390,1077
368,1078
334,1079
326,1080
317,1081
271,1082
313,1083
397,1084
329,1085
295,1086
262,1087
320,1088
269,1089
243,1090
303,1091
190,1092
159,1093
222,1094
336,1095
337,1096
438,1097
305,1098
308,1099
343,1100
324,1101
442,1102
400,1103
255,1104
256,1105
303,1106
336,1107
398,1108
320,1109
349,1110
299,1111
308,1112
255,1113
218,1114
218,1115
248,1116
289,1117
144,1118
149,1119
171,1120
354,1121
325,1122
176,1123
144,1124
97,1125
48,1126
48,1127
79,1128
98,1129
78,1131
91,1131
82,1132
90,1133
99,1134
96,1135
77,1136
96,1137
94,1138
90,1139
74,1140
81,1141
78,1142
71,1143
80,1144
81,1145
67,1146
69,1147
66,1148
95,1149
90,1150
91,1151
100,1152
95,1153
96,1154
98,1155
98,1156
98,1157
91,1158
85,1159
80,1160
108,1161
113,1162
101,1163
98,1164
96,1165
87,1166
92,1167
87,1168
108,1169
100,1170
110,1171
106,1172
121,1173
105,1174
105,1175
102,1176
107,1177
97,1178
107,1179
96,1180
0,1181
85,1182
87,1183
294,1184
100,1185
92,1186
94,1187
84,1188
82,1189
82,1190
78,1191
76,1192
91,1193
81,1194
97,1196
82,1196
112,1197
108,1198
86,1199
83,1200
102,1201
80,1202
77,1203
80,1204
85,1205
87,1206
83,1207
86,1208
97,1209
102,1210
85,1211
94,1212
88,1213
90,1214
98,1215
92,1216
92,1217
89,1218
91,1219
86,1220
100,1221
99,1222
111,1223
99,1224
111,1225
141,1226
145,1227
141,1228
165,1229
153,1230
165,1231
174,1232
223,1233
222,1234
242,1235
221,1236
186,1237
181,1238
172,1239
162,1240
162,1241
176,1242
228,1243
261,1244
253,1245
178,1246
205,1247
267,1248
209,1249
207,1250
183,1251
173,1252
140,1253
105,1254
117,1255
97,1256
111,1257
80,1258
71,1259
77,1260
64,1261
71,1262
64,1263
71,1264
77,1265
74,1266
72,1267
70,1268
80,1269
80,1270
128,1271
161,1272
139,1273
160,1274
129,1275
131,1276
130,1277
108,1278
126,1279
141,1280
134,1281
178,1282
167,1283
205,1284
186,1285
174,1286
173,1287
158,1288
176,1289
130,1290
131,1291
128,1292
144,1293
137,1294
121,1295
90,1296
93,1297
79,1298
80,1299
82,1300
81,1301
81,1302
74,1303
64,1304
92,1305
80,1306
74,1307
79,1308
80,1309
80,1310
72,1311
65,1312
62,1313
75,1314
64,1315
63,1316
83,1317
52,1318
53,1319
65,1320
78,1321
64,1322
43,1323
48,1324
57,1325
52,1326
61,1327
48,1328
85,1329
