value,time
0,41
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0,100
0,101
0,102
0,103
0,104
0,105
0,106
0,107
0,108
0,109
0,110
0,111
0,112
0,113
0,114
0,115
0,116
0,117
0,118
0,119
0,120
0,121
0,122
0,123
0,124
0,125
0,126
0,127
0,128
0,129
0,131
0,131
0,132
0,133
0,134
0,135
0,136
0,137
0,138
0,139
0,140
0,141
0,142
0,143
0,144
0,145
0,146
0,147
0,148
0,149
0,150
0,151
0,152
0,153
0,154
0,155
0,156
0,157
0,158
0,159
0,160
0,161
0,162
0,163
0,164
0,165
0,166
0,167
0,168
0,169
0,170
0,171
0,172
0,173
0,174
0,175
0,176
0,177
0,178
0,179
0,180
0,181
0,182
0,183
0,184
0,185
557,186
1833,187
1276,188
0,189
775,190
1558,191
964,192
0,193
576,194
1195,195
817,196
201,197
399,198
917,199
740,200
263,201
375,202
722,203
630,204
275,205
291,206
574,207
543,208
286,209
241,210
431,211
502,212
279,213
192,214
405,215
423,216
225,217
154,218
336,219
369,220
153,221
187,222
340,223
245,224
133,225
234,226
240,227
144,228
149,229
207,231
192,231
144,232
139,233
167,234
149,235
109,236
124,237
160,238
75,239
16,240
102,241
144,242
70,243
65,244
121,245
125,246
80,247
86,248
87,249
0,250
118,251
153,252
0,253
43,254
151,255
54,256
0,257
116,258
162,259
0,260
0,261
108,262
82,263
0,264
0,265
0,266
69,267
112,268
0,269
0,270
164,271
159,272
78,273
0,274
671,275
944,276
12,277
208,278
0,279
423,280
771,281
0,282
0,283
834,284
711,285
0,286
119,287
1416,288
947,289
438,290
0,291
317,292
1517,293
851,294
0,295
806,296
1334,297
80,298
0,299
1488,300
1292,301
55,302
0,303
1666,304
1600,305
737,306
531,307
0,308
1147,309
1447,310
51,311
0,312
1578,313
1357,314
606,315
0,316
267,317
1776,318
1409,319
717,320
983,321
0,322
1050,323
1482,324
614,325
0,326
1104,327
1572,328
573,329
0,331
969,331
