value,time
213,40
222,41
219,42
243,43
163,44
96,45
210,46
198,47
211,48
240,49
208,50
187,51
194,52
217,53
234,54
214,55
198,56
149,57
231,58
212,59
210,60
211,61
207,62
240,63
208,64
200,65
195,66
214,67
206,68
144,69
192,70
216,71
209,72
192,73
202,74
199,75
236,76
207,77
187,78
201,79
110,80
99,81
208,82
244,83
195,84
195,85
203,86
176,87
227,88
212,89
179,90
199,91
208,92
147,93
189,94
202,95
210,96
218,97
226,98
207,99
218,100
206,101
208,102
224,103
202,104
145,105
215,106
206,107
193,108
197,109
203,110
220,111
219,112
206,113
194,114
205,115
211,116
145,117
207,118
227,119
223,120
204,121
194,122
204,123
208,124
226,125
207,126
192,127
194,128
147,129
210,130
199,131
193,132
194,133
207,134
218,135
218,136
203,137
195,138
205,139
107,140
144,141
197,142
206,143
209,144
219,145
218,146
205,147
194,148
201,149
206,150
218,151
194,152
146,153
213,154
212,155
195,156
197,157
207,158
208,159
219,160
214,161
199,162
204,163
198,164
144,165
211,166
208,167
199,168
197,169
202,170
209,171
224,172
208,173
194,174
202,175
201,176
144,177
209,178
199,179
208,182
224,183
198,184
193,185
206,186
96,187
208,188
208,189
214,190
208,191
200,192
196,193
205,194
210,195
226,196
209,197
197,198
205,199
102,200
145,201
197,202
206,203
208,204
219,205
214,206
207,207
199,208
203,209
206,210
219,211
218,212
144,213
202,214
229,215
218,216
208,217
193,218
199,219
207,220
222,221
225,222
203,223
193,224
144,225
211,226
221,227
209,228
193,229
204,230
203,231
220,232
224,233
208,234
190,235
200,236
142,237
198,238
205,239
205,240
219,241
201,242
219,243
195,244
198,245
206,246
224,247
151,248
207,249
215,250
215,251
206,252
204,253
201,254
206,255
215,256
229,257
219,258
199,259
110,260
153,261
217,262
221,263
208,264
199,265
210,266
203,267
217,268
241,269
222,270
198,271
197,272
144,273
219,274
231,275
210,276
195,277
193,278
201,279
210,280
208,281
213,282
191,283
208,284
211,285
240,286
204,287
190,288
205,289
207,290
230,291
217,292
203,293
195,294
208,295
222,296
138,297
209,298
208,299
222,300
208,301
222,302
227,303
204,304
197,305
208,306
210,307
221,308
149,309
207,310
233,311
219,312
218,313
201,314
197,315
211,316
226,317
229,318
218,319
113,320
153,321
193,322
214,323
194,324
223,325
214,326
208,327
208,328
211,329
208,330
209,331
229,332
146,333
203,334
206,335
208,336
212,337
239,338
225,339
211,340
201,341
209,342
222,343
219,344
144,345
201,346
205,347
203,348
210,349
218,350
221,351
207,352
196,353
205,354
220,355
208,356
145,357
213,358
203,359
205,360
211,361
224,362
226,363
208,364
195,365
203,366
215,367
197,368
144,369
205,370
221,371
227,372
222,373
208,374
197,375
205,376
208,377
232,378
222,379
100,380
150,381
209,382
231,383
226,384
219,385
205,386
201,387
203,388
210,389
222,390
221,391
194,392
148,393
205,394
230,395
227,396
221,397
207,398
199,399
204,400
211,401
231,402
219,403
198,404
145,405
203,406
227,407
224,408
215,409
211,410
198,411
205,412
212,413
230,414
222,415
202,416
147,417
211,418
221,419
221,420
208,421
203,422
203,423
212,424
229,425
222,426
202,427
197,428
150,429
223,430
217,431
221,432
207,433
196,434
203,435
209,436
225,437
226,438
206,439
105,440
151,441
213,442
229,443
224,444
208,445
194,446
205,447
208,448
223,449
226,450
207,451
201,452
144,453
216,454
227,455
213,456
207,457
202,458
207,459
208,460
225,461
226,462
225,463
202,464
165,465
233,466
204,467
197,468
201,469
205,470
214,471
229,472
215,473
194,474
208,475
201,476
151,477
215,478
227,479
224,480
208,481
203,482
203,483
203,484
225,485
214,486
208,487
199,488
176,489
215,490
206,491
198,492
201,493
205,494
208,495
223,496
230,497
211,498
193,499
106,500
147,501
229,502
205,503
205,504
208,505
214,506
231,507
222,508
209,509
194,510
214,511
200,512
155,513
215,514
231,515
222,516
208,517
201,518
205,519
208,520
238,521
209,522
201,523
205,524
157,525
216,526
223,527
221,528
195,529
205,530
194,531
226,532
239,533
228,534
199,535
192,536
144,537
195,538
199,539
211,540
219,541
222,542
212,543
203,544
179,545
208,546
217,547
214,548
138,549
225,550
176,551
203,552
212,553
242,554
211,555
211,556
182,557
238,558
211,559
111,560
154,561
207,562
205,563
209,564
228,565
210,566
231,567
229,568
208,569
192,570
205,571
204,572
161,573
197,574
203,575
205,576
218,577
233,578
226,579
217,580
201,581
203,582
208,583
208,584
144,585
215,586
200,587
202,588
208,589
208,590
223,591
219,592
205,593
201,594
208,595
205,596
164,597
222,598
219,599
214,600
198,601
204,602
208,603
220,604
225,605
211,606
196,607
197,608
144,609
208,610
225,611
227,612
223,613
208,614
201,615
208,616
211,617
231,618
225,619
102,620
146,621
215,622
224,623
222,624
208,625
199,626
196,627
208,628
220,629
205,630
208,631
199,632
144,633
202,634
205,635
202,636
215,637
229,638
229,639
217,640
199,641
207,642
215,643
208,644
144,645
202,646
205,647
208,648
212,649
214,650
222,651
209,652
198,653
202,654
212,655
208,656
149,657
207,658
206,659
208,660
214,661
228,662
226,663
211,664
192,665
203,666
208,667
211,668
144,669
199,670
208,671
208,672
222,673
229,674
220,675
201,676
203,677
209,678
223,679
204,680
147,681
213,682
203,683
205,684
208,685
219,686
234,687
200,688
207,689
195,690
209,691
218,692
101,693
196,694
204,695
211,696
218,697
222,698
208,699
197,700
203,701
214,702
227,703
203,704
142,705
204,706
198,707
208,708
211,709
218,710
219,711
202,712
200,713
208,714
218,715
223,716
144,717
199,718
204,719
205,720
221,721
224,722
210,723
195,724
198,725
207,726
224,727
195,728
147,729
198,730
216,731
208,732
195,733
202,734
207,735
218,736
227,737
209,738
198,739
106,740
167,741
225,742
197,743
200,744
194,745
210,746
226,747
226,748
207,749
192,750
178,751
208,752
128,753
194,754
203,755
207,756
208,757
239,758
227,759
218,760
208,761
199,762
211,763
236,764
144,765
203,766
193,767
202,768
213,769
208,770
215,771
209,772
207,773
210,774
222,775
229,776
142,777
204,778
203,779
202,780
223,781
222,782
227,783
214,784
189,785
203,786
215,787
218,788
144,789
205,790
206,791
208,792
208,793
215,794
218,795
182,796
198,797
221,798
223,799
166,800
113,801
208,802
207,803
201,804
226,805
219,806
230,807
219,808
210,809
209,810
208,811
213,812
147,813
213,814
224,815
223,816
205,817
203,818
208,819
219,820
227,821
224,822
208,823
199,824
151,825
212,826
225,827
218,828
205,829
211,830
199,831
208,832
223,833
222,834
208,835
199,836
105,837
222,838
221,839
219,840
203,841
201,842
208,843
213,844
230,845
219,846
206,847
195,848
153,849
208,850
223,851
214,852
206,853
199,854
207,855
212,856
223,857
227,858
209,859
106,860
156,861
217,862
225,863
217,864
204,865
197,866
203,867
211,868
227,869
223,870
203,871
197,872
148,873
208,874
225,875
227,876
223,877
213,878
197,879
207,880
211,881
226,882
227,883
233,884
144,885
207,886
206,887
207,888
208,889
217,890
213,891
212,892
211,893
199,894
208,895
208,896
142,897
199,898
201,899
204,900
208,901
217,902
233,903
226,904
208,905
197,906
206,907
205,908
117,909
213,910
222,911
215,912
207,913
202,914
208,915
211,916
230,917
226,918
210,919
106,920
147,921
210,922
225,923
231,924
225,925
209,926
196,927
206,928
207,929
208,930
227,931
198,932
144,933
201,934
204,935
208,936
215,937
225,938
231,939
225,940
201,941
204,942
208,943
214,944
144,945
219,946
197,947
201,948
205,949
205,950
222,951
229,952
210,953
195,954
196,955
206,956
145,957
209,958
205,959
206,960
212,961
222,962
229,963
219,964
208,965
202,966
207,967
208,968
169,969
233,970
197,971
195,972
201,973
208,974
215,975
232,976
217,977
202,978
209,979
107,980
114,981
219,982
219,983
204,984
205,985
181,986
188,987
203,988
217,989
226,990
176,991
206,992
155,993
208,994
235,995
204,996
211,997
197,998
194,999
217,1000
221,1001
236,1002
205,1003
203,1004
147,1005
208,1006
219,1007
227,1008
210,1009
229,1010
191,1011
204,1012
205,1013
213,1014
227,1015
225,1016
147,1017
225,1018
202,1019
199,1020
208,1021
213,1022
220,1023
231,1024
186,1025
197,1026
208,1027
215,1028
148,1029
225,1030
199,1031
201,1032
214,1033
220,1034
203,1035
227,1036
191,1037
214,1038
209,1039
97,1040
144,1041
219,1042
203,1043
206,1044
210,1045
218,1046
235,1047
223,1048
190,1049
203,1050
211,1051
209,1052
163,1053
215,1054
219,1055
209,1056
202,1057
204,1058
208,1059
211,1060
233,1061
221,1062
201,1063
200,1064
153,1065
214,1066
221,1067
213,1068
202,1069
198,1070
205,1071
210,1072
229,1073
