value,time
8,0
23,1
16,2
38,3
22,4
27,5
12,6
16,7
14,8
23,9
35,10
16,11
21,12
23,13
31,14
23,15
45,16
29,17
21,18
21,19
25,20
17,21
41,22
33,23
26,24
23,25
21,26
17,27
39,28
33,29
26,30
28,31
32,32
22,33
20,34
30,35
27,36
42,37
30,38
19,39
42,40
37,41
29,42
23,43
22,44
34,45
17,46
22,47
17,48
30,49
27,50
10,51
38,52
31,53
47,54
21,55
26,56
25,57
22,58
25,59
28,60
20,61
29,62
16,63
48,64
36,65
34,66
33,67
16,69
27,70
7,71
15,72
29,73
19,74
26,75
41,76
44,77
26,78
17,79
23,80
26,81
33,82
29,83
34,84
20,85
0,86
4,87
44,88
23,89
33,90
17,91
18,92
16,93
19,94
32,95
17,96
46,97
29,98
18,99
46,101
35,101
30,102
18,103
30,104
42,105
25,106
30,107
23,108
22,109
29,110
38,111
39,112
18,113
28,114
29,115
38,116
19,117
14,118
45,119
22,120
23,121
19,122
6,123
39,124
26,125
36,126
22,127
31,128
21,129
19,130
19,131
20,132
23,133
33,134
0,135
46,136
3,137
30,138
31,139
29,140
27,141
45,142
27,143
26,144
30,145
0,146
35,147
36,148
25,149
17,150
0,151
37,152
20,153
26,154
29,155
29,156
26,157
15,158
32,159
50,160
32,161
35,162
29,163
39,164
32,165
34,166
34,167
41,168
15,169
29,170
13,171
38,172
30,173
35,174
23,175
27,176
35,177
19,178
9,179
31,180
30,181
1,182
29,183
39,184
51,185
17,186
42,187
23,188
23,189
45,190
25,191
34,192
36,193
30,194
14,195
32,196
31,197
31,198
31,199
16,201
35,201
32,202
29,203
18,204
30,205
31,206
27,207
52,208
34,209
45,210
25,211
32,212
31,213
26,214
33,215
45,216
35,217
28,218
39,219
43,220
43,221
29,222
17,223
27,224
31,225
35,226
16,227
26,228
24,229
37,230
31,231
47,232
47,233
37,234
41,235
44,236
25,237
29,238
27,239
44,240
22,241
36,242
16,243
49,244
31,245
40,246
35,247
28,248
21,249
19,250
33,251
27,252
31,253
0,254
31,255
34,256
17,257
29,258
33,259
31,260
35,261
16,262
27,263
30,264
16,265
0,266
17,267
47,268
25,269
28,270
29,271
26,272
32,273
35,274
23,275
23,276
35,277
0,278
42,279
47,280
35,281
37,282
42,283
18,284
26,285
33,286
28,287
21,288
10,289
0,290
14,291
44,292
30,293
34,294
36,295
32,296
26,297
22,298
22,299
16,301
31,301
42,302
18,303
46,304
36,305
29,306
32,307
26,308
22,309
27,310
20,311
27,312
37,313
0,314
21,315
48,316
45,317
32,318
25,319
32,320
34,321
39,322
36,323
33,324
32,325
38,326
14,327
48,328
25,329
30,330
32,331
23,332
22,333
16,334
17,335
39,336
27,337
25,338
16,339
31,340
27,341
14,342
28,343
27,344
34,345
8,346
5,347
16,348
11,349
0,350
3,351
37,352
25,353
12,354
16,355
16,356
21,357
12,358
7,359
19,360
6,361
0,362
12,363
34,364
19,365
19,366
21,367
2,368
15,369
18,370
1,371
18,372
35,373
0,374
26,375
43,376
14,377
11,378
26,379
29,380
19,381
36,382
53,383
0,384
38,385
52,386
36,387
33,388
20,389
26,390
29,391
26,392
30,393
47,394
30,395
26,396
28,397
29,398
35,399
32,401
32,401
61,402
20,403
28,404
26,405
32,406
19,407
35,408
35,409
0,410
23,411
34,412
34,413
26,414
20,415
14,416
31,417
16,418
21,419
26,420
28,421
20,422
17,423
33,424
33,425
33,426
16,427
16,428
17,429
17,430
6,431
30,432
10,433
0,434
0,435
18,436
35,437
36,438
34,439
14,440
45,441
42,442
22,443
5,444
15,445
16,446
4,447
25,448
26,449
24,450
29,451
7,452
21,453
19,454
16,455
16,456
16,457
0,458
14,459
27,460
31,461
17,462
23,463
16,464
27,465
21,466
23,467
16,468
14,469
32,470
10,471
41,472
20,473
16,474
12,475
16,476
17,477
21,478
27,479
16,480
16,481
0,482
3,483
34,484
18,485
9,486
26,487
21,488
11,489
16,490
12,491
17,492
10,493
21,494
0,495
20,496
