Value,time
7.577339587896905,0.0
10.28724112160832,0.020080321285140562
9.712593042961077,0.040160642570281124
8.452716327629314,0.060240963855421686
11.559194697990355,0.08032128514056225
7.696561357457405,0.10040160642570281
11.999872555537564,0.12048192771084337
11.035707535910749,0.14056224899598393
8.918582958354314,0.1606425702811245
12.346489798015748,0.18072289156626506
13.101926792810122,0.20080321285140562
9.298323378804694,0.22088353413654618
10.366307972569425,0.24096385542168675
9.85479605638465,0.26104417670682734
10.943782535314194,0.28112449799196787
10.920999742681076,0.3012048192771084
9.484884431403026,0.321285140562249
12.464414190650725,0.3413654618473896
13.427263378942001,0.3614457831325301
13.249774274862173,0.38152610441767065
7.593248555165198,0.40160642570281124
7.060462804932502,0.42168674698795183
11.67258188560705,0.44176706827309237
10.02253225092253,0.4618473895582329
11.83521220846508,0.4819277108433735
11.166612820960587,0.5020080321285141
10.368994267399527,0.5220883534136547
7.193415622713799,0.5421686746987951
10.677418517373345,0.5622489959839357
10.608306121272417,0.5823293172690763
10.631100394282823,0.6024096385542168
11.7334910612562,0.6224899598393574
10.946955195208623,0.642570281124498
10.345930112203432,0.6626506024096386
8.358148677670448,0.6827309236947792
11.035580842613419,0.7028112449799196
8.107908360575143,0.7228915662650602
11.460220587081718,0.7429718875502008
10.613741112040824,0.7630522088353413
7.620270770257921,0.7831325301204819
9.88799195623588,0.8032128514056225
10.494456389589878,0.8232931726907631
8.121063921789473,0.8433734939759037
10.504810924208202,0.8634538152610441
9.0481091715412,0.8835341365461847
4.780430176924034,0.9036144578313253
9.073955871392956,0.9236947791164658
8.901131663671745,0.9437751004016064
6.851012709976594,0.963855421686747
12.498803231091413,0.9839357429718876
4.26206044052451,1.0040160642570282
9.43912490284766,1.0240963855421688
14.573508436017026,1.0441767068273093
10.073868852165587,1.0642570281124497
7.864507602152886,1.0843373493975903
10.872625901376683,1.104417670682731
14.066457421857056,1.1244979919678715
7.891427919000641,1.144578313253012
10.508244402149701,1.1646586345381527
8.729529584175534,1.1847389558232932
10.553348349870204,1.2048192771084336
7.674105144396096,1.2248995983935742
9.09505488539441,1.2449799196787148
8.904054292503147,1.2650602409638554
9.235990708570128,1.285140562248996
8.339034023554795,1.3052208835341366
9.295438138678415,1.3253012048192772
9.710588756225997,1.3453815261044177
17.102031134869378,1.3654618473895583
10.62672953475123,1.3855421686746987
11.880502664125263,1.4056224899598393
13.52775704754168,1.4257028112449799
9.944464659450434,1.4457831325301205
9.596830934827091,1.465863453815261
12.819627882375737,1.4859437751004017
10.226998264929867,1.5060240963855422
9.190309374937462,1.5261044176706826
10.26785413370509,1.5461847389558232
10.713451632951429,1.5662650602409638
8.042448084486445,1.5863453815261044
6.629219512892069,1.606425702811245
11.125022377227332,1.6265060240963856
10.370705543312152,1.6465863453815262
9.865414601274871,1.6666666666666667
14.171243167979565,1.6867469879518073
9.605506923393651,1.7068273092369477
12.915276971008332,1.7269076305220883
9.622445014065416,1.7469879518072289
7.460904885896297,1.7670682730923695
8.91063620141503,1.78714859437751
8.040199649573664,1.8072289156626506
9.76714177157628,1.8273092369477912
9.375548695648884,1.8473895582329316
12.401323720278643,1.8674698795180722
11.14148014062139,1.8875502008032128
4.377955935582355,1.9076305220883534
7.846523850539423,1.927710843373494
9.208615895039436,1.9477911646586346
11.301094479206862,1.9678714859437751
11.252976939348159,1.9879518072289157
9.90619620775722,2.0080321285140563
9.921956602214774,2.0281124497991967
12.979982912041855,2.0481927710843375
13.774336714295362,2.068273092369478
11.387322932025288,2.0883534136546187
12.565067120233975,2.108433734939759
10.029567625166193,2.1285140562248994
9.942588202377122,2.1485943775100402
11.33367147390342,2.1686746987951806
14.442107993810417,2.1887550200803214
9.948176100207986,2.208835341365462
9.554995295600445,2.2289156626506026
11.429649641244259,2.248995983935743
11.711479088670936,2.2690763052208833
6.607767250166405,2.289156626506024
12.966409804875012,2.3092369477911645
10.473546478797259,2.3293172690763053
11.524082402171485,2.3493975903614457
2139.0,2.3694779116465865
9.922154424777593,2.389558232931727
11.17760001922947,2.4096385542168672
8.665998841372259,2.429718875502008
12.105101859424796,2.4497991967871484
13.338372575466446,2.4698795180722892
9.188497704719213,2.4899598393574296
11.497663424499446,2.5100401606425704
8.108282438922465,2.5301204819277108
8.331480135837563,2.5502008032128516
9.378804773816707,2.570281124497992
8.804698208992122,2.5903614457831323
9.915413252262281,2.610441767068273
8.642166004396755,2.6305220883534135
10.864386819021927,2.6506024096385543
8.184040878727027,2.6706827309236947
14.74321848507132,2.6907630522088355
12.864818068298987,2.710843373493976
10.193538074615004,2.7309236947791167
10.245927198279729,2.751004016064257
12.902529333846573,2.7710843373493974
